doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note
ziraat-katilim--kart-kampanyalari-mobilya-alisverisinize-1500-tl-bankkart-lira;ziraat-katilim;kampanya_suresi;2026-06-09;0.45;rule_heuristic;;…kkart Lira! Kampanya 09-07-2026 Tarihinde Sona Ermiştir. Kampanya Koşulları: Ziraat Katılım Bankkart kredi kartınız ile [9 Haziran 2026] - 9 Temmuz 2026 tarihleri arasında Mobilya sektöründe yer alan üye işyerlerinde Bankkart POS'undan tek seferde yapacağı…;;;
albaraka--detay-dijital-musterilere-ozel-pratik-finansman-kart;albaraka;kar_payi_orani;"{""max"": 3.95, ""min"": 3.85}";0.90;rule_heuristic;;[]Albaraka Mobil Mobil Bankacılık Aç Dijital Müşterilere Özel Pratik Finansman Kart Anasayfa Kampanyalar Kampanya Başlangı…;;;
albaraka--detay-dijital-musterilere-ozel-pratik-finansman-kart;albaraka;vade_ay;95;0.95;rule_heuristic;;[]Albaraka Mobil Mobil Bankacılık Aç Dijital Müşterilere Özel Pratik Finansman Kart Anasayfa Kampanyalar Kampanya Başlangı…;;;
albaraka--detay-dijital-musterilere-ozel-pratik-finansman-kart;albaraka;kampanya_kosullari;"[""Pratik Finansman Kart Finansman Kampanyası Koşulları Kampanyadan 1 Ocak 2026 – 31 Aralık 2026 tarihleri arasında Albaraka Mobil'i indirip \""Müşteri Olmak İstiyorum\"" adımından ilerleyerek ilk defa Albaraka'lı olan müşterilerimiz Dijital Müşterilere özel vade farksız veya özel oranlı Pratik Finansman Kart\"" kampanyasına başvurabilecektir."", ""Kampanyamız sadece yeni müşterilerimiz için geçerli olup daha önce Albaraka müşterisi olmuş müşterilerimiz kampanyadan faydalanamaz."", ""Müşterilerimiz kampanya süresi boyunca yalnızca 1 kez kampanyadan faydalanabilecektir."", ""Kampanyadan 25 yaş ve üzerindeki müşteriler yararlanabilecek olup, ayrıca gelir şartı aranacaktır."", ""Kampanya sadece Albaraka Mobil ve İnternet üzerinden tamamlanacak Pratik Finansman Kart başvuruları için geçerlidir."", ""Bankamız uygun görmediği başvuruları reddetme, kampanya koşullarını değiştirme, gerekli görmesi halinde ek bilgi ve belge talebinde bulunma ve kampanyayı durdurma hakkını saklı tutar."", ""Pratik Finansman Kart ile asgari 250 TL, azami 150.000 TL finansman kullanılabilmektedir."", ""Sadece ihtiyaç finansmanı olan pratik kart ürünümüzde araç veya konut alıma konu olduğunda ilgili finansman kart kullanılamamaktadır.""]";0.95;rule_heuristic;;"…rler; Mobilya ve Beyaz Eşya, Oto Servis ve Bakım, Teknoloji Marketler, Ulaşım Bileti Alımı, Sağlık, Okul, Kırtasiyedir. [Pratik Finansman Kart Finansman Kampanyası Koşulları Kampanyadan 1 Ocak 2026 – 31 Aralık 2026 tarihleri arasında Albaraka Mobil'i indirip ""Müşteri Olmak İstiyorum"" adımından ilerleyerek ilk defa Albaraka'lı olan müşterilerimiz Dijital Müşterilere özel vade farksız veya özel oranlı Pratik Finansman Kart"" kampanyasına başvurabilecektir.] Kampanyamız sadece yeni müşterilerimiz için geçerli olup daha önce Albaraka müşterisi olmuş müşterilerimiz kampanyadan …";;;
albaraka--detay-dijital-musterilere-ozel-pratik-finansman-kart;albaraka;hedef_kitle;"[""mevcut_musteri"", ""yeni_musteri""]";0.95;rule_heuristic;;…nyalar Kampanya Başlangıç ve Bitiş 01.01.2026 - 31.12.2026 Müşteri Ol Müşteri Ol Vade farksız 40.000 TL ve uygun oranlı [hoş geldin] finansmanı Albaraka'da! Beyaz eşyadan eğitim ve sağlık harcamalarına, ev eşyalarına kadar birçok ihtiyacınız için Prati…;;;
albaraka--dis-ticaret-finansmanlari-harici-garantiler;albaraka;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;Albaraka Mobil Mobil Bankacılık Aç Harici Garantiler Anasayfa [KOBİ] Dış Ticaret Dış Ticaret Finansmanları Harici Garantiler İthalat Finansmanı İhracat Finansmanı Harici Garantiler Dış Kay…;;;
albaraka--eviniz-icin-prefabrik;albaraka;finansman_tutari;"{""currency"": ""TRY"", ""value"": 50000.0}";0.95;rule_heuristic;;…Tadilat Finansmanı Hemen Başvur Prefabrik ev satın alma ihtiyacınız varsa Albaraka sizinle. Özellikler Finansman tutarı [50.000 TL]'ye kadar olan ödemelerinizi 36 aya, 50.000 TL üstünde ise 24 aya kadar vadelendirebilir, geri ödemelerinizi aylık eşit …;;;
albaraka--formlar-altin-hesaplarindan-donusumun-desteklenmesi-tl-katilma-hesabi-bilgilendi;albaraka;kampanya_kosullari;"[""Vergi kesintileri, Katılma Hesabı'nın açılış/vade yenileme tarihinde ilgili vade için geçerli olan cari vergi oranları üzerinden hesaplanacağı, 8."", ""Müşteri, katılma hesaplarının; Banka'nın herhangi bir oran veya tutarda getiri taahhüdü bulunmadığı, bu bakımdan Banka'nın asgari de olsa getiri taahhüdü/garantisi olmayan, karşılığında hesap sahibine önceden belirlenmiş herhangi bir getiri ödenmeyen ve anaparanın aynen geri ödenmesi garanti edilmeyen hesaplar olduğunu bildiğini, 10.""]";0.95;rule_heuristic;;…h. Dr. Adnan Büyükdeniz Cad.No:6 34768Ümraniye/ İSTANBUL www.albaraka.com.tr albarakaturk@hs03.kep.tr EFRM-111-325-6 7. [Vergi kesintileri, Katılma Hesabı'nın açılış/vade yenileme tarihinde ilgili vade için geçerli olan cari vergi oranları üzerinden hesaplanacağı, 8.] Katılma Hesapları'nın vadesinin sonunda (daha önce çekim/kapama olmamışsa) Banka'nın ödeme yükümlülüğü ilgili Katılma H…;;;
albaraka--formlar-genel-kredi-sozlesmesi-ucret-bilgilendirme-formu-pdf;albaraka;tahsis_ucreti;"{""currency"": ""TRY"", ""value"": 0.5}";0.95;rule_heuristic;;…10 İşyeri Kredi Komisyonu(BİREYSEL) TRY,EUR,USD - - - 1,10 Arsa Kredi Komisyonu (BİREYSEL) TRY,EUR,USD - - - 1,10 Taşıt [Tahsis Ücreti (BİREYSEL) TRY 0,5 - 0,5 EFRM-143-010 / 7 Sayfa 5 / 10 Ürün] Adı ve Tanımı Para Cinsi ÜCRET TARİFESİ Asgari Tutar Minimum Oran (%) Azami Tutar Maksimum Oran (%) KFD İhracat Garanti…;;;
albaraka--formlar-genel-kredi-sozlesmesi-ucret-bilgilendirme-formu-pdf;albaraka;masraf_durumu;"{""amount"": 3.0, ""has_fee"": true}";0.95;rule_heuristic;;"…i - Arsa/İş Yeri ""Taşınmaz İpoteği Tesis Edilirse"" 3. kişilere ödenen maliyet tutarının %15 fazlası şeklinde Araç Rehin [Ücret]i Araç üzerine rehin tesis edilirse 3. kişilere ödenen maliyet tutarının %15 fazlası şeklinde EFRM-143-010 / 7 Sayfa 4 /…";;;
albaraka--formlar-genel-kredi-sozlesmesi-ucret-bilgilendirme-formu-pdf;albaraka;kampanya_kosullari;"[""TRY 1.000 - 5.000 - Niyet Mektubu Komisyonu Niyet mektubu, kesin bir taahhüt içermeyen, bağlayıcılığı bulunmayan ancak açılabilecek olası bir kredinin koşullarının resmi başvurunun yapılacağı tarihteki şartlar dikkate alınarak düzenleneceğini belirten resmi yazılardır."", ""Kom. (Teyitsiz) 150 1,50 - 10 EFRM-143-010 / 7 Sayfa 3 / 10 Cinsi ÜCRET TARİFESİ Asgari Tutar Minimum Oran (%) Azami Tutar Maksimum Oran (%) Tavarruk Emtia Alım Satım Komisyonu Tavarruk yöntemi ile nakdi kredi kullandırılması durumunda Londra metal borsası üzerinden işlem yapılmakta olup, bu kapsamda yapılan işlemlerde talep edilen komisyon ücretidir.""]";0.95;rule_heuristic;;…ktubu Komisyonu Banka referans mektubu, müşterinin bankalar nezdindeki mevduatını ve kredibilitesini gösteren belgedir. [TRY 1.000 - 5.000 - Niyet Mektubu Komisyonu Niyet mektubu, kesin bir taahhüt içermeyen, bağlayıcılığı bulunmayan ancak açılabilecek olası bir kredinin koşullarının resmi başvurunun yapılacağı tarihteki şartlar dikkate alınarak düzenleneceğini belirten resmi yazılardır.] TRY 1.000 0,2 5.000 Kabul Kredili İth. Akr. Kom. (Teyitli) Kabul Kredili İthalat Akreditifi açılışında oluşan risk karş…;;;
albaraka--gecmis-tarihli-aracfinansmanitalep-onayveucretbilgilendirmeformu-pdf;albaraka;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…enen Tutar Değişene Kadar 4. Doküman Talebi İlgili Dokümanın Düzenleme Tarihinden Sonraki Bir Yıl İçerisindeki Talepler [Ücret] Alınmaz İlgili Dokümanın Düzenleme Tarihinin Üzerinden Bir Yıl Geçmesinden Sonraki Talepler Sayfa Başına 5-TL Her Bir T…;;;
albaraka--gecmis-tarihli-aracfinansmanitalep-onayveucretbilgilendirmeformu-pdf;albaraka;kampanya_kosullari;"[""Zorunlu Bildirimler Hesabın Kat'ı ve Borcun Ödenmesi İhtarı Bildirimin Maliyeti Kadar Bildirim Başına 8."", ""Geçerlilik süresi sonunda ücretlerde değişiklik olm azsa, geçerlilik süresi kendiliğinden ve aynı şartl arla sonraki yılın 31 Aralık gününe kadar uzar."", ""SİGORTA YAPTIRILMASI VE PRİM Finansman kullanımı aşamasında müşterinin; hayat sigortası, ferdi kaza sigortası, zorunlu mali sorumluluk sigortası, kasko, finansman güvence sigortası ve sa ir zorunlu ve ihtiyari sigortaları Bankamız aracılı ğı ile yaptırmak istemesi halinde, bu sigortalara ilişkin poliçeler ayrıca düzenlenerek, poliçeye göre ayrıca prim tahsil edilecektir."", ""Müşterinin mevcut sigorta poliç elerinin bu finansmanla ilişkilendirilebilmesi için sigorta poliçelerinin finansmanla uyumlu olması gerekir.""]";0.95;rule_heuristic;;…Kuruluşuna Veya Üçüncü Kişilere Ö denen Ücretler Tahsil Edilir, Başka Bir Ücret Alınmaz. Sayfa 2 / 3 EFRM-137-031/07 7. [Zorunlu Bildirimler Hesabın Kat'ı ve Borcun Ödenmesi İhtarı Bildirimin Maliyeti Kadar Bildirim Başına 8.] Onaya Tabi Bildirimler Taksit Gecikmelerinin Bildirilmesini: ONAYLIYORUM ONAYLAMIYORUM SMS Bildirim Başına Sözleşme'nin…;;;
albaraka--sozlesmeler-bayide-finansman-ihtiyac-aracilik-ve-garantorluk-sozlesmesi-komisyon;albaraka;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…me'ye konu iş ve işlemler ile kredi/finansman hizmetine ve bankacılık işlemlerine yönelik olarak Aracı'nın işyerlerinde [ücretsiz] stant açabilecektir. 3.23. İşbu Sözleşme kapsamında verilecek hizmetler ile ilgili olarak mevzuatta Banka için yükümlül…;;;
albaraka--sozlesmeler-bayide-finansman-ihtiyac-aracilik-ve-garantorluk-sozlesmesi-komisyon;albaraka;kampanya_kosullari;"[""Taraflar, işbu Sözleşme gereğince uyulması gerekli her türlü kanun, tüzük, kararname, karar ve benzeri mevzuat, yasal ve idari düzenlemelerin gereğini yerine getirmek zorundadır."", ""Aracı tarafından gerekli başvurular yapılmak suretiyle ve Banka'nın izin ve yetki vermesi şartıyla Sistem, Aracı'nın bağlı veya bağımsız tacir yardımcısı, ticari temsilci, ticari vekil, personel, alt çalışan ve kendisine bağlı olarak çalışan ve Banka'nın izin ve yetki verdiği kişi tarafından kullanılabilir."", ""Aracı, işbu Sözleşme kapsamında Başvuran'dan bilgi, belge ve sözleşme alma yükümlülüğünü Banka'ya bilgi vermek koşulu ile planlı tadilat, bakım, onarım, izin süreleri dışında Aracı'ya ait işyerlerinden Banka'nın mesai (çalışma) günlerinde ve saatlerinde yerine getirmeyi taahhüt etmektedir 3.8."", ""Aracı, müşteri ilişkileri veya yönetimi anlamında Banka müşterilerinden gelen tüm talepleri de derhal tüm bilgi ve belgelerle birlikte Banka'ya iletecek ve yönlendirecek olup, yalnızca Banka tarafından kendisine bildirilen ve verilen talimatlar kapsamda Banka müşterilerine bilgi ve belge verecektir."", ""maddesinde belirtilen şartları taşıdığını ve Sözleşme süresi içerisinde bu şartların kaybedilmesi durumunda, bu durumu derhal Banka'ya yazılı olarak bildireceğini beyan ve taahhüt eder."", ""Banka tarafından talep edilmesi durumunda ya da BDDK'ca gerekli görülmesi halinde, Aracı tarafından işbu Sözleşme kapsamında verilen hizmetlerden doğabilecek zararları karşılamak amacıyla masrafları Taraflarca karşılanmak üzere Banka'ca sorumluluk sigortası yaptırılabilecektir."", ""Aracı, işbu Sözleşme kapsamında verdiği hizmeti gerçekleştirebilecek yönetim yapısına, yeterli sayı ve nitelikte personele, gerekli teknik donanıma, belge ve kayıt düzenine, iş devamlılığı planına sahip olduğunu, Sözleşme konusu hizmet ile ilgili güvenlik risklerine, yangın ve doğal afetler gibi acil durumlara karşı gerekli önlemleri almış kabul, beyan ve taahhüt eder."", ""Aracı, kendisinden mal veya hizmet satın alan Başvuran'ın olabilecek ayıplarla ilgili şikâyet, iddia ve taleplerine meydan veremeyecek yahut bu sebeplerle mağduriyetlerine yol açmayacak şekilde gerekli tedbirli alacaktır.""]";0.95;rule_heuristic;;…antör olması gibi bir ilişki kurmamakta olup, bu şekilde yorumlanamaz ve anlaşılamaz. 3. TARAFLARIN YÜKÜMLÜLÜKLERİ 3.1. [Taraflar, işbu Sözleşme gereğince uyulması gerekli her türlü kanun, tüzük, kararname, karar ve benzeri mevzuat, yasal ve idari düzenlemelerin gereğini yerine getirmek zorundadır.] Bunları bilmemek bir mazeret teşkil etmez. Bu icapları yerine getirmek için Taraflar hiçbir istekte ve hak iddiasında b…;;;
albaraka--tarim-bankaciligi-diger-finansmanlar;albaraka;vade_ay;48;0.95;rule_heuristic;;…an, traktör ve biçerdöver finansmanı işlemleri finansal kiralama yöntemiyle ve hasat dönemine uygun ödeme koşulları ile [48 ay] vadeye kadar yapılabilmektedir. Projeli IPARD Finansmanı Avrupa Birliği (AB) tarafından aday ve potansiyel aday ülkeler…;;;
albaraka--tarim-bankaciligi-diger-finansmanlar;albaraka;kampanya_kosullari;"[""Finansal Kiralama Makine ekipman, traktör ve biçerdöver finansmanı işlemleri finansal kiralama yöntemiyle ve hasat dönemine uygun ödeme koşulları ile 48 ay vadeye kadar yapılabilmektedir."", ""IPARD Programı kapsamında destek alan projeleriniz için gerekli olan finansmanı bankamızdan kullanabilirsiniz.""]";0.95;rule_heuristic;;…yaçlarınızı karşılayabilirsiniz. ELÜS teminatı karşılığı finansman işlemlerinde vergi avantajı (%1 BSMV) bulunmaktadır. [Finansal Kiralama Makine ekipman, traktör ve biçerdöver finansmanı işlemleri finansal kiralama yöntemiyle ve hasat dönemine uygun ödeme koşulları ile 48 ay vadeye kadar yapılabilmektedir.] Projeli IPARD Finansmanı Avrupa Birliği (AB) tarafından aday ve potansiyel aday ülkelere destek olmak amacıyla oluşturu…;;;
albaraka--tarim-bankaciligi-diger-finansmanlar;albaraka;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;Albaraka Mobil Mobil Bankacılık Aç Diğer Finansmanlar Anasayfa [KOBİ] Tarım Bankacılığı Diğer Finansmanlar Tarım Bankacılığı Hakkında Tarım Finansmanları Elektronik Ürün Senedi (ELÜS) Diğer…;;;
albaraka--tatiliniz-icin-devre-mulk;albaraka;finansman_tutari;"{""currency"": ""TRY"", ""value"": 125000.0}";0.95;rule_heuristic;;…htiyacı olan sizler için en uygun kredi seçenekleri ile Devre Mülk Finansmanını hazırladık. Özellikler Finansman tutarı [125.000 TL]'ye kadar olan ödemelerinizi 36 aya, 125.000 TL ile 250.000 TL aralığındaki ödemelerinizi 24 aya, 250.000 TL' nin üzerin…;;;
albaraka--tatiliniz-icin-devre-mulk;albaraka;kampanya_kosullari;"[""Albaraka Mobil Mobil Bankacılık Aç Devre Mülk Anasayfa Bireysel Finansmanlar İhtiyaç Finansmanı Tatiliniz İçin Devre Mülk Seyahat Devre Mülk Devre Tatil Hemen Başvur Devre mülkler tapu kaydı gerektiren ve her yıl belirli dönemlerde asgari 15 gün süreli konaklama imkânı veren mülklerdir.""]";0.95;rule_heuristic;;[Albaraka Mobil Mobil Bankacılık Aç Devre Mülk Anasayfa Bireysel Finansmanlar İhtiyaç Finansmanı Tatiliniz İçin Devre Mülk Seyahat Devre Mülk Devre Tatil Hemen Başvur Devre mülkler tapu kaydı gerektiren ve her yıl belirli dönemlerde asgari 15 gün süreli konaklama imkânı veren mülklerdir.] Albaraka Türk olarak Devre mülk ihtiyacı olan sizler için en uygun kredi seçenekleri ile Devre Mülk Finansmanını hazırl…;;;
albaraka--tr-urun-ve-hizmet-ucretleri;albaraka;kar_payi_orani;0.05;0.95;rule_heuristic;;…n Erken Kapama (Türk Lirası Finansmanlar) - - - - Kalan Ana Para üzerinden (Finansmanın yıllık bileşik kâr payı oranı * [0,05]) + ( Kalan ağırlıklı ortalama vade * 0,002) formül uygulanarak hesaplanmaktadır. BSMV Hariçtir. 1.07.2024 Nakdi Finansm…;;;
albaraka--tr-urun-ve-hizmet-ucretleri;albaraka;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…met Para Birimi Asgari Tutar Asgari Oran Azami Tutar Azami Oran Açıklama Güncelleme Tarihi 8.300 TL ve altı TRY - - - - [Ücretsiz] sunulmaktadır. 16.01.2024 8.300-399.000 TL arası TRY - - - - Ücretsiz sunulmaktadır. 16.01.2024 399.000 TL üstü TRY - -…;;;
albaraka--tr-urun-ve-hizmet-ucretleri;albaraka;kampanya_kosullari;"[""1.03.2020 İhtiyaç Finansmanı - % 0.5 - % 0.5 BSMV Hariçtir."", ""14.08.2020 Yurt Dışı Diğer Şubeden Para Çekme - Şube - % 0.5 - % 1 BSMV Hariçtir."", ""14.08.2020 Nakit Çekim Ofisinden Para Çekme - Nakit Çekim Ofisi TRY - - 5 - BSMV Hariçtir."", ""15.01.2026 8.300-399.000 TL arası TRY 79.76 - 79.76 - BSMV Hariçtir."", ""15.01.2026 399.000 TL üstü TRY 797.68 - 797.68 - BSMV Hariçtir."", ""15.01.2026 Düzenli EFT Gönderimi - 8.300 TL ve altı TRY 7.97 - 7.97 - BSMV Hariçtir."", ""16.02.2026 Düzenli EFT Gönderimi - 8.300-399.000 TL arası TRY 15.96 - 15.96 - BSMV Hariçtir."", ""16.02.2026 Düzenli EFT Gönderimi - 399.000 TL üstü TRY 199.41 - 199.41 - BSMV Hariçtir.""]";0.95;rule_heuristic;;… Güncelleme Tarihi Konut Finansmanı - % 0.5 - % 0.5 BSMV Muaf 1.03.2020 Taşıt Finansmanı - % 0.5 - % 0.5 BSMV Hariçtir. [1.03.2020 İhtiyaç Finansmanı - % 0.5 - % 0.5 BSMV Hariçtir.] 1.03.2020 Konut Finansmanı Konut Finansmanı Ürün / Hizmet Para Birimi Asgari Tutar Asgari Oran Azami Tutar Azami Oran A…;;;
dunya-katilim--hizmetler-doviz-transferi-swift;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kredi-kartlari-paraf-platinum-kredi-karti;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…atılım Paraf Platinum Kredi Kartı'mı nasıl teslim alırım? Kartınız, başvuru aşamasında belirttiğiniz kayıtlı adresinize [ücretsiz] teslimat ile gönderilecektir. Dünya Katılım Paraf Platinum Kredi Kartı'nın yıllık kart ücreti var mı? Dünya Katılım Par…;;;
dunya-katilim--kredi-kartlari-paraf-platinum-kredi-karti;dunya-katilim;kampanya_kosullari;"[""Fizikî alışverişlerde, satıcıya ödemenizi Paraf Para ile yapmak istediğinizi söylemeniz gerekmektedir.""]";0.95;rule_heuristic;;…nabilirim? Kazanmış olduğunuz Paraf Paraları, Paraf üye iş yerlerinde yapacağınız alışverişlerinizde kullanabilirsiniz. [Fizikî alışverişlerde, satıcıya ödemenizi Paraf Para ile yapmak istediğinizi söylemeniz gerekmektedir.] Tüm site ziyaretçilerimizi daha iyi tanımak, sitemizdeki kullanıcı deneyimini kişiselleştirmek ve iyileştirmek için web…;;;
dunya-katilim--sermaye-piyasasi-urunleri-yatirim-fonlari;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--sermaye-piyasasi-urunleri-yatirim-fonlari;dunya-katilim;kampanya_kosullari;"[""Valörlü fonlarda 100 TL asgari alım limiti bulunmaktadır.""]";0.95;rule_heuristic;;…r. Yatırımcı fonunu satmadığı sürece vergi ödemek zorunda değildir. Yatırım fonu alımında herhangi bir limit var mıdır? [Valörlü fonlarda 100 TL asgari alım limiti bulunmaktadır.] Bununla birlikte alım yapmak istediğiniz fon için özel limit tanımları da olabilir. Yatırım fonu fiyatını, getirisini, …;;;
dunya-katilim--sermaye-piyasasi-urunleri-yatirim-fonlari-2;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--sermaye-piyasasi-urunleri-yatirim-fonlari-2;dunya-katilim;kampanya_kosullari;"[""Valörlü fonlarda 100 TL asgari alım limiti bulunmaktadır.""]";0.95;rule_heuristic;;…r. Yatırımcı fonunu satmadığı sürece vergi ödemek zorunda değildir. Yatırım fonu alımında herhangi bir limit var mıdır? [Valörlü fonlarda 100 TL asgari alım limiti bulunmaktadır.] Bununla birlikte alım yapmak istediğiniz fon için özel limit tanımları da olabilir. Yatırım fonu fiyatını, getirisini, …;;;
hayat-finans--yatirim-ve-birikim-yatirim-fonlari-yatirim-ve-birikim;hayat-finans;kampanya_kosullari;"[""TEFAS'ta yazan bütün ihbar süreleri 13.30 'dan önce iletilen emirler için geçerlidir."", ""Bahse konu değişiklikler, 03.03.2025 tarihinde uygulamaya alınacak olup, ileri valörlü fonlarda asgari işlem tutarı 100 TL (Yüz Türk Lirası) olarak uygulanacaktır.""]";0.95;rule_heuristic;;…r. Yatırım fonlarının işlem saatlerini Hayat Finans Mobil uygulamamız üzerinden ilgili fonun sayfasında görebilirsiniz. [TEFAS'ta yazan bütün ihbar süreleri 13.30 'dan önce iletilen emirler için geçerlidir.] 13.30'dan sonraki emir iletimi yapıldıysa T+1 kadar eklenir. Resmi gün ve tatillerde takas süreleri değişebilmektedir. …;;;
hayat-finans--yatirim-ve-birikim-yatirimci-seviye-sistemi;hayat-finans;kampanya_kosullari;"[""Yatırımcı Seviyesi ile Daha Fazla Avantaj Sizi Bekliyor Yatırım Yaptıkça Kazancınız Katlanır Hayat Finans'ta yatırım işlemleri sadece kazanç sağlamakla kalmaz, aynı zamanda size özel avantajların kapısını da aralar."", ""Yatırımcı Seviyesi ve Avantajlar Seviye 3 Aylık Toplam Hacim Hedefi Avantaj Avantaj Oranı* Başlangıç 0 Standart işlem kuru - Yatırımcı 2.000.000 TL İyi işlem kuru 15% Tecrübeli 4.000.000 TL Daha iyi işlem kuru 35% Trader 10.000.000 TL Rekabetçi işlem kuru 60% Profesyonel 20.000.000 TL En iyi işlem kuru 90% * Avantaj oranı piyasa koşullarına göre günlük olarak değişkenlik gösterebilir."", ""Böylece hiçbir başvuru yapmadan, sadece işlem yaparak avantajlı kurlardan faydalanabilirsiniz."", ""Avantaj oranı piyasa koşullarına göre günlük olarak değişebilir.""]";0.95;rule_heuristic;;[Yatırımcı Seviyesi ile Daha Fazla Avantaj Sizi Bekliyor Yatırım Yaptıkça Kazancınız Katlanır Hayat Finans'ta yatırım işlemleri sadece kazanç sağlamakla kalmaz, aynı zamanda size özel avantajların kapısını da aralar.] Döviz ve kıymetli maden işlemlerinizin hacmine göre yatırımcı seviyeniz yükselir, işlem kurlarınız iyileşir, maliyetler…;;;
kuveyt-turk--bizden-haberler-kuveyt-turkten-1-milyar-tl-limitli-yeni-makine-finansmani-kampan;kuveyt-turk;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;…Vade farksız ve düşük kâr paylı finansmanla makine edinme fırsatı Kuveyt Türk, kampanyanın ikinci fazı kapsamında başta [KOBİ]'ler olmak üzere ticari müşterilerinin makine finansman ihtiyacını uygun kâr oranlarıyla karşılıyor. Leasing ve makine t…;;;
kuveyt-turk--ihtiyac-finansmanlari-tekne-tuketici-finansmani;kuveyt-turk;kar_payi_orani;4.82;0.95;rule_heuristic;;[]Ana Sayfa Kendim İçin Finansmanlar İhtiyaç Finansmanları Tekne Tüketici Finansmanı Hac-Umre Finansmanı Eğitim Finansmanı…;;;
kuveyt-turk--ihtiyac-finansmanlari-tekne-tuketici-finansmani;kuveyt-turk;vade_ay;12;0.95;rule_heuristic;;[]Ana Sayfa Kendim İçin Finansmanlar İhtiyaç Finansmanları Tekne Tüketici Finansmanı Hac-Umre Finansmanı Eğitim Finansmanı…;;;
kuveyt-turk--ihtiyac-finansmanlari-tekne-tuketici-finansmani;kuveyt-turk;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;…Tesis Bedeli Ekspertiz Ücreti Toplam Masraf Taksit No Taksit Tutarı Ana Para Kalan Ana Para Kâr Tutarı KKDF BSMV Tahsis [ücret]i müşteriden peşin olarak tahsil edilecektir. Ödenecek toplam tutar finansman tahsis ücretini içermemektedir. Bu tablo b…;;;
kuveyt-turk--kampanya-arsivi-akaryakitta-200-tlye-varan-altin-puan-firsati;kuveyt-turk;odul_miktari;"{""currency"": ""TRY"", ""value"": 200.0}";0.95;rule_heuristic;;Ana Sayfa Kampanyalar Kampanya Arşivi Akaryakıtta 200 TL'ye Varan Altın Puan Fırsatı! Akaryakıt harcamalarınıza toplam [200 TL] Altın Puan kazanma fırsatı! 1-31 Temmuz arasında 2.000 TL ve üzeri harcamalarınıza 100 TL, toplamda 200 TL Altın Puan s…;;;
kuveyt-turk--kampanya-arsivi-akaryakitta-200-tlye-varan-altin-puan-firsati;kuveyt-turk;kampanya_kosullari;"[""Kuveyt Türk, önceden haber vermeden kampanya koşullarında değişiklik yapabilir ya da kampanyayı sonlandırabilir.""]";0.95;rule_heuristic;;"…kampanyaya dahil değildir. ℹ️ DİĞER Kampanya; 5172, 5541, 5542 ve 5983 MCC kodlu akaryakıt üye işyerlerinde geçerlidir. [Kuveyt Türk, önceden haber vermeden kampanya koşullarında değişiklik yapabilir ya da kampanyayı sonlandırabilir.]";;;
kuveyt-turk--kampanya-arsivi-bisiklet-finansmaninda-enerji-tasarrufu-haftasina-ozel-419-kar-o;kuveyt-turk;kampanya_kosullari;"[""Kuveyt Türk, önceden haber vermeden kampanya koşullarında değişiklik yapabilir ya da kampanyayı sonlandırabilir.""]";0.95;rule_heuristic;;…nyalı finansman başvurularında %4.19 kar payı oranlı geri ödeme planı Kuveyt Türk tarafından müşterilere sağlanacaktır. [Kuveyt Türk, önceden haber vermeden kampanya koşullarında değişiklik yapabilir ya da kampanyayı sonlandırabilir.] Kuveyt Türk Bisiklet Finansmanı'na istenilen belgeler ile birlikte size en yakın şubemizden başvurabilirsiniz. Kuveyt T…;;;
