doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note;protokol
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;kampanya_kosullari;"[""Başvuru Şartları 18 yaşını tamamladıysanız, 2B finansmanına başvurabilirsiniz."", ""2B finansmanından gerçek kişi olarak yararlanmak isterseniz; Defterdarlık, Milli Emlak, Mal Müdürlüğü tarafından verilen \""Hak Sahipliği Belgesi\"", bireysel finansman başvuru formu, satın alınacak 2B arazisinin tapu fotokopisi, kimlik kartı ve gelir belgesi gerekmektedir."", ""Gerekli durumlarda kefiller için de aynı belgeler talep edilir."", ""Gerekli durumlarda kefiller için de aynı belgeler talep edilir."", ""En az 1 takvim yılı faaliyette bulunmuş anonim, limited ya da kolektif şirketiniz için 2B finansmanı başvurusu yapabilirsiniz.""]";0.95;rule_heuristic;;"…ntajlı konuma geçebilirsiniz. Aylık kâr oranlarını, Finansman Kâr Oranları ve Ücretleri sayfasından inceleyebilirsiniz. [Başvuru Şartları 18 yaşını tamamladıysanız, 2B finansmanına başvurabilirsiniz.] 2B finansmanından gerçek kişi olarak yararlanmak isterseniz; Defterdarlık, Milli Emlak, Mal Müdürlüğü tarafından verile…";;;;v2
albaraka--gayrimenkul-finansmani-2b-arazi-finansmani;albaraka;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;"…dronuzu veya net maaş tutarınızı gösteren işyeri tarafından onaylanmış belgeyi ibraz etmeniz gerekir. 2B finansmanından [serbest meslek] sahibi olarak yararlanmak isterseniz; vergi levhanızı, onaylı bilanço ve gelir tablonuzu, cari yıl mizanınızı, faaliyet…";;;;v2
albaraka--tasit-finansmani-dijital-arac-finansmani;albaraka;vade_ay;36;0.95;rule_heuristic;;…için Dijital Araç Finansmanı başvurusu yapabilirsiniz. Satın almayı planladığınız aracın kullanım durumuna bağlı olarak [36 aya] kadar vade seçeneklerinden faydalanabilirsiniz. Dijital Araç Finansmanı'na Nasıl Başvurulur? Albaraka Mobil uygulaması …;;;;v2
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;kampanya_kosullari;"[""Taksit kampanyasından yararlanabilmek için işlem anında 6 taksitin seçilmesi gerekmektedir.""]";0.95;rule_heuristic;;…ww.casper.com.tr web adresinde Paraf POS'undan yapılacak alışverişlerinize peşin fiyatına 6 taksit imkanı sunulacaktır. [Taksit kampanyasından yararlanabilmek için işlem anında 6 taksitin seçilmesi gerekmektedir.] Işlem gerçekleştikten sonra artı taksit uygulanmayacaktır. Yasal mevzuat gereği, mal veya hizmet alımı sonrası belli bi…;;;;v2
dunya-katilim--kampanyalar-fiziki-altin;dunya-katilim;kampanya_kosullari;"[""Kampanya 01 Ocak 2026 tarihinden itibaren Dünya Katılım müşterisi olmuş ve 13.01.2026-31.03.2026 tarihleri arasında fiziki altın siparişi veren gerçek müşteriler için geçerlidir."", ""Kazandığınız hediye altınlar Altın Cari hesabınıza aktarılsın. 📌 Kampanya Koşulları: Kampanya 13.01.2026-31.03.2026 tarihleri arasında geçerlidir."", ""Hediye altın kazanabilmek için fiziki altın siparişinin Dünya Katılım Mobil Şube veya İnternet Şube üzerinden verilmiş olması gerekir.""]";0.95;rule_heuristic;;"…arın. Uygulamadaki ""Bireysel Müşteri Olun"" butonuyla hemen müşterimiz olun, ayrıcalıklı bankacılık deneyimine başlayın. [Kampanya 01 Ocak 2026 tarihinden itibaren Dünya Katılım müşterisi olmuş ve 13.01.2026-31.03.2026 tarihleri arasında fiziki altın siparişi veren gerçek müşteriler için geçerlidir.] Altın yatırımınıza değer katmak şimdi çok kolay. Kampanya süresince fiziki altın siparişinizin türüne göre aşağıdaki or…";;;;v2
dunya-katilim--kampanyalar-fiziki-altin;dunya-katilim;hedef_kitle;"[""yeni_musteri""]";0.95;rule_heuristic;;Anasayfa Kampanyalar Fiziki Altın ⏰ Kampanya Süresi Dolmuştur! [Yeni Müşteri]lere Özel Altına Altın Hediye Kampanyası! ⏰ Kampanya Süresi Dolmuştur! ✨ Yeni Kampanyalarımız İçin Bizi Takip Etmeyi Unu…;;;;v2
dunya-katilim--kampanyalar-itopya;dunya-katilim;kampanya_kosullari;"[""Kampanyadan faydalanmak için ödeme esnasında POS üzerinden 6 taksitin seçilmesi gerekmektedir.""]";0.95;rule_heuristic;;…e Itopya mağazaları ve www.itopya.com 'dan yapılacak taksitli alışverişinize vade farksız 6 taksit imkanı sunulacaktır. [Kampanyadan faydalanmak için ödeme esnasında POS üzerinden 6 taksitin seçilmesi gerekmektedir.] Kampanyaya ilişkin geriye dönük yararlandırma ve değişiklik yapılmayacaktır. Kampanya Paraf POS'undan yapılan işlemlerd…;;;;v2
hayat-finans--finansmanlar-is-ticari-finansman;hayat-finans;kampanya_kosullari;"[""Hızlı Limit Başvurusu Başvuru için Gerekli Belgeler Vergi Kimlik Numarası Yetkili T.C."", ""Hayat Finans Mobil'den müşteri olun ve sözleşmelerinizi onaylayın: Genel Kredi Sözleşmesi (GKS) ve Genel İşlem Şartları (GİŞ) Gerekli durumlarda kefalet sürecinizi tamamlayın.""]";0.95;rule_heuristic;;…aydalanın! Firmanıza özel finansman çözümleri Ticari faaliyetlerinize uygun esnek finansman seçeneklerinden faydalanın. [Hızlı Limit Başvurusu Başvuru için Gerekli Belgeler Vergi Kimlik Numarası Yetkili T.C.] Kimlik Numarası Yetkili Doğum Tarihi Cep Telefonu Süreç Nasıl İlerlerler? Başvurunuzu iletin. İşletmenize özel finansma…;;;;v2
hayat-finans--kampanyalar-biz-kart-yemek-harcamasi-nakit-iade-kampanyasi;hayat-finans;odul_miktari;"{""currency"": ""TRY"", ""value"": 1000.0}";0.95;rule_heuristic;;Biz Kart ile Yemek Harcamalarına [1.000 TL]'ye Varan Nakit İade! Yakınlarınıza verdiğiniz Biz Kart ile yemek sektöründe yapılan harcamaların %10'una kadar nakit ia…;;;;v2
hayat-finans--kampanyalar-biz-kart-yemek-harcamasi-nakit-iade-kampanyasi;hayat-finans;kampanya_kosullari;"[""Bu kampanya Hayat Finans bireysel müşterileri için geçerlidir."", ""Kampanya Tüm işlemler > Kartlar > Tüm Kartlarım > \""Biz Kart\"" alanındaki yakınlarınıza verdiğiniz kartlar için geçerlidir."", ""Kampanya Mevcut veya Yeni müşterilerimiz içerisinde Biz Kart sahibi olan müşterilerimiz için geçerlidir."", ""Sadece Hayat Finans Biz Kart veya Biz Kart QR ile yapılan harcamalar kampanyaya dahildir."", ""Kampanya sadece yurtiçinde yapılan işlemler için geçerlidir.""]";0.95;rule_heuristic;;"…bil Uygulama Tüm İşlemler> Kartlar> Biz Kart Başvurusu adımlarını takip ederek başvurunuzu hızlıca tamamlayabilirsiniz. [Bu kampanya Hayat Finans bireysel müşterileri için geçerlidir.] Kampanya Tüm işlemler > Kartlar > Tüm Kartlarım > ""Biz Kart"" alanındaki yakınlarınıza verdiğiniz kartlar için geçerlidi…";;;;v2
hayat-finans--kampanyalar-biz-kart-yemek-harcamasi-nakit-iade-kampanyasi;hayat-finans;hedef_kitle;"[""yeni_musteri""]";0.95;rule_heuristic;;…ın %10'u, günlük en fazla 100 TL, aylık en fazla 1.000 TL'ye kadar nakit iade hakkı kazanılabilir. Kampanya Mevcut veya [Yeni müşteri]lerimiz içerisinde Biz Kart sahibi olan müşterilerimiz için geçerlidir. Sadece Hayat Finans Biz Kart veya Biz Kart QR il…;;;;v2
hayat-finans--kampanyalar-hayatfinansla-islem-yaptikca-kazan;hayat-finans;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;Hayat Finans'la İşlem Yaptıkça Kazan! [Masraf] yok, kazanç var: Hayat'la Kazan Bankacılık işlemlerinizi kazanca dönüştürün. Günlük bankacılık işlemlerinizi Hayat Fina…;;;;v2
hayat-finans--kampanyalar-hayatfinansla-islem-yaptikca-kazan;hayat-finans;odul_miktari;"{""currency"": ""TRY"", ""value"": 1.0}";0.95;rule_heuristic;;…rinde nakit ödül kazanırsınız. Ödül İşlem tutarının 0.1%'i kadar nakit ödül kazanılır. Örneğin her 1.000 TL'lik işlemde [1 TL] kazanırsınız. Hesabınıza gelen para transferlerinden bir takvim ayı içerisinde en fazla 10 adet işlem için maksimum 100…;;;;v2
hayat-finans--kampanyalar-hayatfinansla-islem-yaptikca-kazan;hayat-finans;kampanya_kosullari;"[""Koşulların sağlanması halinde ödül, ertesi gün Hayat Pay cüzdanına yatırılır."", ""Koşullar Sadece EFT/FAST ile gelen transferler kampanya kapsamındadır."", ""Koşulların sağlanması halinde, ödül fatura ödendikten sonra aynı gün içinde Hayat Pay cüzdanınıza yatırılır."", ""Koşullar Bankamızın anlaşmalı olduğu tüm fatura kurumlarından yapılacak ödemeler kampanyaya dahildir."", ""Koşullar TL döviz çiftlerinde, gerçekleşen işlemin TL tutarına göre nakit iade kazanılır."", ""Çapraz kurlarda, alınan dövizin gün içi banka alış kuruna göre TL cinsinden nakit iade kazanılır. 🛍️ Banka Kart Harcamaları Belirlenen koşullarda yaptığınız harcamalardan nakit ödül kazanırsınız."", ""Koşullar Sadece Hayat Finans Banka Kartı veya QR ile yapılan harcamalar kampanya dahildir."", ""Koşulların sağlanması halinde ödül, başvurudan 30 gün sonra Hayat Pay cüzdanına yatırılır.""]";0.95;rule_heuristic;;…la 10 adet işlem için maksimum 100 TL kazanabilirsiniz. Bir işlem için kazanılabilecek ödül tutarı en fazla 10 TL 'dir. [Koşulların sağlanması halinde ödül, ertesi gün Hayat Pay cüzdanına yatırılır.] Koşullar Sadece EFT/FAST ile gelen transferler kampanya kapsamındadır. Banka içi havale/Hayat Finans hesaplarınız arası…;;;;v2
hayat-finans--kampanyalar-hayatfinansla-islem-yaptikca-kazan;hayat-finans;hedef_kitle;"[""yeni_musteri""]";0.95;rule_heuristic;;… küçükse fatura tutarı kadar nakit ödül kazanılır. Otomatik ödeme talimatı verilen faturanın, Hayat Finans hesabınızdan [ilk kez] otomatik olarak ödenmesi durumunda ilk ödemeye özel 100 TL nakit ödül kazanılır. Fatura tutarının 100 TL'den düşük olma…;;;;v2
kuveyt-turk--kart-kampanyalari-e-ticaret-pazaryeri-saticilarina-ozel-vade-farksiz-3-taksit;kuveyt-turk;odul_miktari;"{""currency"": ""TRY"", ""value"": 150000.0}";0.95;rule_heuristic;;…nyalar için katılım şartları koşullarda paylaşılmıştır. 1-İlk Kez Hak Ediş Yönlendiren Satıcılar Ne Kazanıyor ? İlk kez [150.000 TL] ve üzeri pazaryeri hak edişini bankamıza yönlendiren satıcılar Sağlam Business Kart ile 10.000 TL - 250.000 TL arası ya…;;;;v2
kuveyt-turk--kart-kampanyalari-e-ticaret-pazaryeri-saticilarina-ozel-vade-farksiz-3-taksit;kuveyt-turk;kampanya_kosullari;"[""Kampanyalar için katılım şartları koşullarda paylaşılmıştır."", ""Kampanya Koşulları Nelerdir?"", ""Kampanya kapsamında harcamalarınızın vade farksız taksitlendirilmesi için İnternet Şube, Kuveyt Türk Mobil veya Müşteri İletişim Merkezi üzerinden kart taksit sayısını \""0\"" olarak belirlemeniz gerekmektedir."", ""Kampanya Koşulları Nelerdir?"", ""Kampanya kapsamında harcamalarınızın vade farksız taksitlendirilmesi için İnternet Şube, Kuveyt Türk Mobil veya Müşteri İletişim Merkezi üzerinden kart taksit sayısını \""0\"" olarak belirlemeniz gerekmektedir."", ""Kampanya Genel Şartları Kampanyadan Tüzel ve Şahıs Firması olan Esnaf ve KOBİ'ler faydalanabilir."", ""Kuveyt Türk, önceden haber vermeden kampanya koşullarında değişiklik yapabilir ya da kampanyayı sonlandırabilir.""]";0.95;rule_heuristic;;…Firması, Çiftçi, KOBİ ve Tüzel Kişiliklerin tamamı kampanyadan faydalanabilir. Gerçek kişiler kampanyadan faydalanamaz. [Kampanyalar için katılım şartları koşullarda paylaşılmıştır.] 1-İlk Kez Hak Ediş Yönlendiren Satıcılar Ne Kazanıyor ? İlk kez 150.000 TL ve üzeri pazaryeri hak edişini bankamıza yön…;;;;v2
kuveyt-turk--kart-kampanyalari-e-ticaret-pazaryeri-saticilarina-ozel-vade-farksiz-3-taksit;kuveyt-turk;hedef_kitle;"[""belirli_segment"", ""yeni_musteri""]";0.95;rule_heuristic;;…faydalanabilir. Gerçek kişiler kampanyadan faydalanamaz. Kampanyalar için katılım şartları koşullarda paylaşılmıştır. 1-[İlk Kez] Hak Ediş Yönlendiren Satıcılar Ne Kazanıyor ? İlk kez 150.000 TL ve üzeri pazaryeri hak edişini bankamıza yönlendiren s…;;;;v2
kuveyt-turk--kart-kampanyalari-saglam-business-kart-qr-odeme-ile-4000-tl-ye-varan-altin-puan-;kuveyt-turk;odul_miktari;"{""currency"": ""TRY"", ""value"": 4000.0}";0.95;rule_heuristic;;…ştirebilirsiniz. Kampanyaya katılmadan yapılacak QR harcamaları kampanyaya dahil değildir. Kampanyadan maksimum kazanım [4.000 TL] Altın Puan'dır. Kampanyaya Sağlam Business Kart ile bu kartların sanal ve ek kartları dahildir. QR kod ile Kuveyt Türk …;;;;v2
kuveyt-turk--kart-kampanyalari-saglam-business-kart-qr-odeme-ile-4000-tl-ye-varan-altin-puan-;kuveyt-turk;kampanya_kosullari;"[""Kuveyt Türk, önceden haber vermeden kampanya koşullarında değişiklik yapabilir ya da kampanyayı sonlandırabilir.""]";0.95;rule_heuristic;;…arla birleştirilemez. Ekstre kesim tarihinde Altın Puan bakiyeleri, altına dönüştürülerek hesaplarınıza aktarılacaktır. [Kuveyt Türk, önceden haber vermeden kampanya koşullarında değişiklik yapabilir ya da kampanyayı sonlandırabilir.] Kuveyt Türk Mobil'den hemen müşterimiz olmak için tıklayınız. Uygulamayı İndir QR Kodunu Okut;;;;v2
tkbb--tkbb-egitim-faizsiz-finans-urunleri;tkbb;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…nılmaktadır. Yatırım Vekâleti Yatırım vekâleti işlemleri, vekâleti esas alarak yapılmaktadır. Bir kimsenin sermayesini, [ücret]li ya da ücretsiz olarak işletmek üzere gerçek veya tüzel bir kişiyi kendi adına yetkilendirmesiyle gerçekleşir. Bu işle…;;;;v2
tkbb--tkbb-egitim-faizsiz-finans-urunleri;tkbb;kampanya_kosullari;"[""Buna göre hakiki ya da itibari paraların birbirleriyle veya diğer paralarla mübadelesi belirli şartlara tabi olarak gerçekleştirilir."", ""Teslimin hükmi bir şekilde gerçekleştiği kıymetli maden hesaplarında belli şartlar altında fiziki teslim de yapılabilmektedir."", ""Bu tür sukuklar ülkemizde ilk sukuk ihraçlarında da tercih edilmiş olduğu için Türkiye'de sukuk kelimesi \""kira sertifikası\"" kelimesi ile özdeşleşmiş olsa da esasen sukukun sadece icare ile yapılanını temsil etmektedir.""]";0.95;rule_heuristic;;…den faydalanabilmektedir. Sarf Döviz ticaretini konu edinen işlemler, İslam hukukunda sarf akdi olarak değerlendirilir. [Buna göre hakiki ya da itibari paraların birbirleriyle veya diğer paralarla mübadelesi belirli şartlara tabi olarak gerçekleştirilir.] Katılım bankaları, döviz almak ya da satmak isteyen müşterilerine işlem peşin olmak kaydıyla döviz alım satımı yapmakta…;;;;v2
tom-katilim--kampanyalar;tom-katilim;masraf_durumu;"{""amount"": 9.0, ""has_fee"": true}";0.95;rule_heuristic;;… uygulaması üzerinden kampanyalardan yararlanabileceğin, kazanç sağlayabileceğin özel bir üyelik programıdır. HADİ Gold [ücret]li midir? Hadi Gold, 9 TL karşılığında sana özel kampanyalardan yararlanıp, kazanç sağlayabileceğin özel bir üyelik prog…;;;;v2
tom-katilim--kampanyalar;tom-katilim;kampanya_kosullari;"[""Kampanya Koşulları Kampanya 19.01.2026 – 30.09.2026 tarihleri arasında Hadi Black Kredi Kartı ile yapılacak özel okul ödemelerinde geçerlidir."", ""Kampanyaya sadece Hadi Black Kredi Kartı dahildir."", ""Kampanyadan yararlanmak için ilk harcamandan önce TOM Bank Hadi Kazananlar Kulübü paket seçimini yapman gerekmektedir."", ""Paket seçimi yapan müşterilerin taksitlendirme dönemi boyunca her ay Kazananlar Kulübü paketi koşulları kapsamında günlük bakiye kontrolü veya açık kredi bakiyesi kontrolü yapılacaktır."", ""Paket koşulunun sağlanmadığı aylarda vade farkı iadesi yapılmayacaktır."", ""Kampanya kapsamında paket değişikliği sadece üst pakete geçiş koşulu ile yapılabilecektir."", ""İadeler güncel paket koşullarını göre yapılacaktır."", ""Kampanya dönemi boyunca aynı ekstre döneminde birden fazla özel okul harcamasının taksitlendirilmesi halinde 100.000 TL'nin üzerindeki harcamalar seçilen paket koşulunun üst limiti dahilinde kampanyaya dahil edilecektir.""]";0.95;rule_heuristic;;…melerinde TAM 10 taksit fırsatı! Üstelik vade farksız, hemen paketini seç! Paket detaylarını aşağıdan inceleyebilirsin! [Kampanya Koşulları Kampanya 19.01.2026 – 30.09.2026 tarihleri arasında Hadi Black Kredi Kartı ile yapılacak özel okul ödemelerinde geçerlidir.] Kampanyaya sadece Hadi Black Kredi Kartı dahildir. Diğer Hadi Kredi Kartları ile yapılacak harcamalar kampanya kapsamın…;;;;v2
turkiye-emlak-katilim--kampanya-paraf-ile-damat-tweende-3000-tl-parafpara;turkiye-emlak-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 3000.0}";0.95;rule_heuristic;;"…k 30.000 TL ve üzeri ilk alışverişe 3.000 TL ParafPara verilecektir. Kampanya dönemi boyunca bir müşteri sadece bir kez [3.000 TL] ParafPara kazanabilecektir. Kampanyaya katılmak için ilk alışverişten önce Paraf Mobil'den ""Hemen Katıl"" butonuna tıkla…";;;;v2
turkiye-emlak-katilim--kampanya-paraf-ile-damat-tweende-3000-tl-parafpara;turkiye-emlak-katilim;alisveris_puani;"{""kind"": ""points"", ""value"": 3000.0}";0.95;rule_heuristic;;"…rmek amacıyla işbu Çerez Politikası'nı hazırlanmıştır. Ana sayfa Bireysel Kampanyalar Kampanya Paraf ile Damat Tween'de [3.000] TL ParafPara Paraf ile Damat Tween'de 3.000 TL ParafPara Kampanyaya Nasıl Katılırım? Kampanyaya katılmak için "" DAMAT ""…";;;;v2
turkiye-emlak-katilim--kampanya-paraf-ile-vaillantta-9-aya-varan-taksit;turkiye-emlak-katilim;kampanya_kosullari;"[""Kampanyaya sadece Vaillant'ın kendi POS'undan gerçekleşen işlemler dahildir."", ""Taksit kampanyasından yararlanabilmek için işlem anında satış görevlisine taksit sayısının iletilmesi gerekmektedir.""]";0.95;rule_heuristic;;…rihine kadar Paraf üyesi Vaillant sanal POS'u üzerinden yapılan işlemlere vade farksız 9 ay taksit imkanı sunulacaktır. [Kampanyaya sadece Vaillant'ın kendi POS'undan gerçekleşen işlemler dahildir.] Bayi POS'undan gerçekleşen işlemler dahil değildir. Taksit kampanyasından yararlanabilmek için işlem anında satış görev…;;;;v2
turkiye-emlak-katilim--kurumsal-sigorta-urunleri-uzun-sureli-leasing;turkiye-emlak-katilim;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;…kkında bilgi vermek amacıyla işbu Çerez Politikası'nı hazırlanmıştır. Uzun Süreli Leasing Ana sayfa Kurumsal Sigorta ve [Emekli]lik Kurumsal Sigorta Ürünleri Uzun Süreli Leasing × Your browser does not support the audio element. Sözleşme vadesi 3 y…;;;;v2
turkiye-emlak-katilim--odemeler-ithalat-pesin-vesaik-mukabili-mal-mukabili-akreditif;turkiye-emlak-katilim;kampanya_kosullari;"[""Vesaik Mukabili Ödeme Vesaik mukabili ödeme, ihracatçının malları yükleyip, malın mülkiyetini temsil eden vesaiki banka üzerinden, vesaik bedelinin tahsil edilmesi şartıyla ithalatçının bankasına gönderildiği ve vesaikin ithalatçıya teslim edilebilmesinin vesaik bedelinin ödenmesine bağlı olduğu ödeme şeklidir."", ""Akreditifli Ödeme Akreditif, ithalatçının (amir) talebine istinaden, bir bankanın (amir banka) ihracatçıya (lehtar) karşı, akreditifte belirtilen şartlara uygun vesaikin ibraz edilmesi şartı ile girdiği geri dönülemez bir ödeme taahhüdüdür.""]";0.95;rule_heuristic;;"…eslim alma riski mevcutken, mal bedelini peşin olarak tahsil eden ihracatçı için herhangi bir risk söz konusu değildir. [Vesaik Mukabili Ödeme Vesaik mukabili ödeme, ihracatçının malları yükleyip, malın mülkiyetini temsil eden vesaiki banka üzerinden, vesaik bedelinin tahsil edilmesi şartıyla ithalatçının bankasına gönderildiği ve vesaikin ithalatçıya teslim edilebilmesinin vesaik bedelinin ödenmesine bağlı olduğu ödeme şeklidir.] Vesaik mukabili işlemler Milletlerarası Ticaret Odası'nın 522 sayılı ""Tahsiller için Yeknesak Kurallar"" isimli broşürün…";;;;v2
turkiye-emlak-katilim--sermaye-piyasasi-urunleri-pay-piyasasi-hisse-senedi;turkiye-emlak-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…imiz üzerinden zahmetsizce gerçekleştirebilirsiniz. Üstelik şimdi Mobil Şubemiz üzerinden canlı pay piyasası verilerine [ücretsiz] bir şekilde anlık olarak erişebilirsiniz. Tek Dokunuşla Yatırım: Emlak Katılım Mobil Borsa Mobil uygulamamız üzerinden …;;;;v2
turkiye-emlak-katilim--sermaye-piyasasi-urunleri-pay-piyasasi-hisse-senedi;turkiye-emlak-katilim;kampanya_kosullari;"[""Pay Senedi işlemlerini gerçekleştirebilmek için internet ve mobil şubemizde bulunan Yatırım Hesabı'ndan Para Transferi menüsü üzerinden Aracı Kurum Hesabı'na, Cari Hesabı'nızdan para transferi gerçekleştirmeniz gerekmektedir.""]";0.95;rule_heuristic;;… üzerinden yeni Aracı Kurum Hesabı açtıramadığından bankamız aracılığı ile pay piyasanda işlem gerçekleştirememektedir. [Pay Senedi işlemlerini gerçekleştirebilmek için internet ve mobil şubemizde bulunan Yatırım Hesabı'ndan Para Transferi menüsü üzerinden Aracı Kurum Hesabı'na, Cari Hesabı'nızdan para transferi gerçekleştirmeniz gerekmektedir.] Aracı Kurum Hesabı'nda bulunan bakiyelerinizi, işlem günleri ve mesai saatleri içerisinde saat 15:30'a kadar cari hesab…;;;;v2
turkiye-finans--default;turkiye-finans;kar_payi_orani;1.0;0.95;rule_heuristic;;… İhtiyaç Finansmanı Motosiklet Finansmanı Taşıt Finansmanı Taksit Sayısı Finansman Tutarı Aylık Taksit Tutarı Kâr Oranı [%1.00 ]Toplam Geri Ödenen 66.066,24 TL Ödeme Planı Hemen Başvur Ödeme Planı Taksit Sayısı Taksit Tutarı Anapara Tutarı Kâr Tuta…;;;;v2
turkiye-finans--konut-finansmani-konut-finansmani;turkiye-finans;campaign_type;Konut Finansmanı;0.90;classifier;;Navigasyonu görüntüle İçeriği görüntüle GÜNCELLE Çerez Politikası ve 6698 sayılı Kişisel Verilerin Korunması Kanunu kapsamında Bankamız ile paylaşmış olduğunuz kişisel verileriniz ile ilgili detaylı bilgiye Kişisel Veril …;;;;v2
turkiye-finans--konut-finansmani-konut-finansmani;turkiye-finans;kar_payi_orani;"{""max"": 4.42, ""min"": 2.95}";0.90;rule_heuristic;;…ahiptir. Kefil için de aynı belgeler talep edilecektir. İlk Konutunu Alan / Sigortalı Konut Finansmanı (Konut Kredisi)* [Vade Kâr Oranı] Tahsis Ücreti Aylık Toplam Maliyet Yıllık Toplam Maliyet 3 3,96% 0,50% 16,66% 535,27% 6 3,92% 0,50% 11,21% 257,86% 12 3…;;;;v2
turkiye-finans--konut-finansmani-konut-finansmani;turkiye-finans;tahsis_ucreti;"{""currency"": ""TRY"", ""value"": 500.0}";0.95;rule_heuristic;;…r. Yıllık maliyete kar oranı, tahsis ücreti, ekspertiz ücreti, ipotek tesis ücreti dahil edilmiştir. Alınacak ücretler: [500 TL tahsis ücreti], 3.000 TL ipotek tesis ücreti, 16.500 TL Ekspertiz(Değerleme) ücretidir. Ekspertiz ücreti minimum maliyetler üzerinden …;;;;v2
turkiye-finans--konut-finansmani-konut-finansmani;turkiye-finans;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…erlemeyi yapan ekspertiz firması ile ipoteği tesis eden firmanın Bankamız'a faturalandırdığı tutar kadardır. İpotek fek [masraf]ı alınmamaktadır. Sıkça Sorulan Sorular İşlem Yapabileceğiniz Kanallar İnternet Şubesi Şube Müşteri İletişim Merkezi Baş…;;;;v2
turkiye-finans--konut-finansmani-konut-finansmani;turkiye-finans;hedef_kitle;"[""belirli_segment"", ""maas_musterisi"", ""yeni_musteri""]";0.95;rule_heuristic;;…bı Nedir, Nasıl Açılır? Sürdürülebilir Bir Geleceğin Anahtarı: Net Sıfır Hedefi Tüm Renkleri Buluşturan Güzellikleriyle [Hoş Geldin] Ramazan! İşsizlik Maaşı (İşsizlik Ödeneği) Nedir? İşsizlik Maaşı Hesaplama 2024 Trafik Cezası (TPC) Nedir? Trafik Cezas…;;;;v2
vakif-katilim--detay-3-ay-ertelemeli-motosiklet-kampanyasi;vakif-katilim;indirim_orani;15.0;0.95;rule_heuristic;;…rt'la Şarj Et, Yola Devam Et! Detaylı Bilgi Mastercard ile ENUYGUN.com'da 150 TL İndirim Detaylı Bilgi English Home'da %[15] İndirim! Detaylı Bilgi Tüm Kampanyalar Çerezleri Özelleştirin Reddet Kabul Ediyorum;;;;v2
vakif-katilim--detay-3-ay-ertelemeli-motosiklet-kampanyasi;vakif-katilim;kampanya_kosullari;"[""Kampanya Şartları Sadece sıfır motosikletler için 3 ay ödemesiz dönemli satın alma kolaylığı sağlayan finansmandır.""]";0.95;rule_heuristic;;"…kletlerde uygun kâr oranlarıyla motosiklet finansmanı Vakıf Katılım'da! Siz de hemen müşterimiz olmak için tıklayınız . [Kampanya Şartları Sadece sıfır motosikletler için 3 ay ödemesiz dönemli satın alma kolaylığı sağlayan finansmandır.] Bireysel müşterilerle gerçek kişi tacir müşterilerin bireysel amaçlı motosiklet finansmanları kredilendirme oranı; sıfı…";;;;v2
vakif-katilim--finansmanlar-nakdi-finansmanlar;vakif-katilim;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;… Tedarikçi Finansman Sistemi ile faturalarınızın vadesini beklemeden finansman ihtiyacınızı karşılıyoruz. Detaylı Bilgi [KOBİ] Finansman Desteği KOBİ'lerimizin faaliyetleri doğrultusunda ihtiyaç duyduğu ticari mal, taşıt, hizmet bedeli ve gayrime…;;;;v2
ziraat-katilim--kart-kampanyalari-enplusta-4-taksit;ziraat-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…lirsiniz. Kampanyadan faydalanabilmek için işlemlerin Bankkart ile Bankkart POS'undan gerçekleştirilmesi gerekmektedir. [Ücretsiz] ve ticari kredi kartlarımız kampanyaya dahil değildir. Bireysel kartlar için uygulanan azami taksit sayısı yasal düzenl…;;;;v2
