doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note
ziraat-katilim--kampanyalar-katilim-dijital;ziraat-katilim;campaign_type;Konut Finansmanı;0.60;classifier;;Ziraat Katılım Bankası Katılım Dijital Bağlantı Link https://www.ziraatkatilim.com.tr/katilim-dijital-basvuru-formu Bağlantı Metni DETAYLI BİLGİ Ziraat Finans Grubu Ziraat Bankası Ziraat Yatırım Ziraat Dinamik Banka Zira …;;;
ziraat-katilim--kampanyalar-ziraat-katilim-bankkart-babalargunu-kampanyasi;ziraat-katilim;campaign_type;Kart;0.60;classifier;;Ziraat Katılım Bankkart Babalar Günü Kampanyası Ziraat Katılım Bankkart Babalar Günü Kampanyası Kampanya 7 Haziran -19 Haziran tarihleri arasında yapılacak harcamalar için geçerli olacaktır. Kampanya süresince bankkart a …;;;
ziraat-katilim--kampanyalar-ziraat-katilim-bankkart-babalargunu-kampanyasi;ziraat-katilim;kampanya_suresi;2023-06-23;0.55;rule_heuristic;;…arihinde açık statüde olması gerekmektedir. Bir müşteri kampanyadan bir kez yararlanabilir. Kazanılan Bankkart Lira'lar [23.06.2023] tarihinde yüklenecektir. Ziraat Katılım Bankası A.Ş. kampanya koşullarını değiştirme veya durdurma hakkına sahiptir. SA…;;;
ziraat-katilim--kampanyalar-ziraat-katilim-bankkart-kurban-bayrami-kampanyasi;ziraat-katilim;campaign_type;Kart;0.60;classifier;;Ziraat Katılım Bankkart Kurban Bayramı Kampanyası Kampanya 21 Haziran -2 Temmuz tarihleri arasında yapılacak harcamalar için geçerli olacaktır. Kampanya süresince bankkart anlaşmalı giyim, ayakkabı, aksesuar, market ,kaf …;;;
ziraat-katilim--kampanyalar-ziraat-katilim-bankkart-kurban-bayrami-kampanyasi;ziraat-katilim;kampanya_suresi;2023-07-06;0.55;rule_heuristic;;…arihinde açık statüde olması gerekmektedir. Bir müşteri kampanyadan bir kez yararlanabilir. Kazanılan Bankkart Lira'lar [06.07.2023] tarihinde yüklenecektir. Ziraat Katılım Bankası A.Ş. kampanya koşullarını değiştirme veya durdurma hakkına sahiptir. SA…;;;
ziraat-katilim--konut-finansmani-kentsel-donusum-finansmani;ziraat-katilim;campaign_type;Konut Finansmanı;0.80;classifier;;"Kentsel Dönüşüm Finansmanı Kentsel Dönüşüm Finansmanı Nedir? 6306 sayılı ""Afet Riski Altındaki Alanların Dönüştürülmesi Hakkında Kanun"" kapsamında bulunan riskli bölgelerdeki binaların yenilenmesi için Bankamızca finansm …";;;
ziraat-katilim--konut-finansmani-kentsel-donusum-finansmani;ziraat-katilim;vade_ay;12;0.55;rule_heuristic;;…üşüm Finansmanından Kimler Yararlanabilir? Konutlarını yeniden inşa etmek isteyen hak sahipleri, Riskli yapılarda en az [1 yıl] oturan kiracı veya sınırlı ayni hak sahipleri, Konutu riskli yapı olarak tespit edilen ve farklı bir konut almak isteye…;;;
ziraat-katilim--surdurulebilirlik-temali-bireysel-urunler-enerji-verimliligi-yonetim-finansmani;ziraat-katilim;campaign_type;Konut Finansmanı;0.60;classifier;;Enerji Verimliliği Yönetim Finansmanı Apartman/Site Yönetimlerince, binaların enerji verimliliğinin arttırılması amacıyla yapılan yatırımların finansmanı amacıyla tasarlanan avantajlı ödeme planlarımızdan faydalanmanın t …;;;
ziraat-katilim--surdurulebilirlik-temali-bireysel-urunler-yesil-ev-konut-finansmani;ziraat-katilim;campaign_type;Konut Finansmanı;0.80;classifier;;"Yeşil Ev Konut Finansmanı Enerji verimliliği yüksek konut sayısını arttırılmasına katkı sağlamak amacıyla; mevcut konut finansmanı uygulamamıza ilave olarak bireysel müşterilerimize enerji verimliliği yüksek konutlara, g …";;;
ziraat-katilim--surdurulebilirlik-temali-bireysel-urunler-yesil-tasit-finansmani;ziraat-katilim;campaign_type;Taşıt Finansmanı;0.70;classifier;;Yeşil Taşıt Finansmanı Çevresel sürdürülebilirliğe katkı sağlaması, düşük karbonlu tüketimin teşvikini teminen, elektrikli veya hibrit(benzinli-elektrikli) araç alımlarında, günün koşullarına göre diğer taşıt finansmanla …;;;
ziraat-katilim--surdurulebilirlik-temali-ticari-urunler-atik-su-aritma-ve-geri-kazanimi-yatirim-;ziraat-katilim;campaign_type;Konut Finansmanı;0.60;classifier;;"Atık Su Arıtma ve Geri Kazanımı Yatırım ve İşletme Finansmanı Çevrenin korunması/iyileştirilmesi, çevre kirliliğinin önlenmesi ve çevre ile ilgili yatırımların desteklenmesi amacıyla; üretim süreçleri neticesinde atık su …";;;
ziraat-katilim--surdurulebilirlik-temali-ticari-urunler-ges-cati-ges-ges-yatirim-ve-isletme-fina;ziraat-katilim;campaign_type;Konut Finansmanı;0.70;classifier;;"GES / Çatı GES / GES Yatırım ve İşletme Finansmanı Güneş enerjisinden elektrik üretiminin yaygınlaştırılması kapsamında; lisanslı/lisanssız GES kurulumları, firmaların tesis ve fabrikalarına Çatı GES yatırımı taleplerini …";;;
turkiye-finans--kampanyalar-emeklilere-nakit-promosyon;turkiye-finans;vade_ay;3;0.45;rule_heuristic;;… İlk kez kredi kartı başvurusu yapıp onaylanan yeni kart sahibi emeklilerimiz ve mevcutta kredi kartı olup ekstresi son [3 ay] 0 TL olarak kesilen emekli müşterilerimiz kampanyadan yararlanabilecektir. Şartları sağlayan emekli müşterilerimiz taah…;;;
turkiye-finans--kampanyalar-gunluk-hesap-vade-kampanyasi;turkiye-finans;kampanya_suresi;2023-08-05;0.45;rule_heuristic;;…saptır. Detaylı bilgi almak için tıklayın . Kampanyadan Kimler Yararlanabilir? TL Günlük Hesap Hoş Geldin Avantajından, [5 Ağustos 2023] tarihi itibarıyla bankamızın yeni tüm bireysel bankacılık müşterisi olan ve ilk defa Günlük Hesap açan müşterilerimiz y…;;;
turkiye-finans--kampanyalar-tuzel-onbarding-avantaj-paketi;turkiye-finans;vade_ay;3;0.45;rule_heuristic;;…üşterilerimize sunulan Canlı Destek hizmetinden yararlanabilirsiniz. KOBİ Avantaj Paketinden Kimler Yararlanabilir? Son [3 ay] içerisinde mobilden Türkiye Finanslı olan tüm ticari müşterilerimiz paketin sunduğu avantajlardan yararlanabilir. KOBİ …;;;
vakif-katilim--detay-mastercard-ile-gelir-vergisi-odemelerine-vade-farksiz-3-taksit;vakif-katilim;kampanya_suresi;2025-04-07;0.45;rule_heuristic;;…a Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Detayları Vakıf Katılım VKart Mastercard Kredi Kartı ile 3 Mart –[7 Nisan 2025] tarihleri arasında Vakıf Katılım Mobil Şube, İnternet Şube veya fiziki şubelerimiz üzerinden kampanyamız kapsamında yap…;;;
ziraat-katilim--ihtiyac-finansmani-aninda-finansman;ziraat-katilim;kar_payi_orani;36.0;0.37;rule_heuristic;;…nlaşma sağlanan kurum ve kuruluşlardan Katılım Mobil ile QR kod okutularak yapılabilecektir. Uygun kâr payı oranları ve [36 ]aya varan taksit imkanları ile şubeye gitmeden ihtiyaca uygun ürünler hızlıca finanse edilebilecektir. (Yasal vade koşul…;;;
turkiye-finans--bireysel-arsa-finansmani;turkiye-finans;tahsis_ucreti;"{""currency"": ""TRY"", ""value"": 3.0}";0.95;rule_heuristic;;…elge isteme hakkına sahiptir. Kefil için de aynı belgeler talep edilecektir. Arsa Finansmanı (Sigortalı) Vade Kâr Oranı [Tahsis Ücreti Aylık Toplam Maliyet Yıllık Toplam Maliyet 3 4,67% 0,50% 19],24% 726,26% 6 4,63% 0,50% 13,66% 365,04% 12 4,48% 0,50% 10,16% 219,52% 18 4,44% 0,50% 8,93% 179,11% 24 4,40% 0,50% 8,28…;;;
turkiye-finans--bireysel-arsa-finansmani;turkiye-finans;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;… Et Ana Menüye Git İçeriğe Git Bölüm Menüsüne Git İçeriğe Git English العربية Şube ve ATM'ler Hakkımızda Ürün ve Hizmet [Ücret]leri Müşteri Ol İnternet Şubesi Bireysel Kurumsal Dijital Şifre Al Bireysel İhtiyaç Finansmanı Hızlı Finansman Taşıt Fin…;;;
turkiye-finans--bireysel-arsa-finansmani;turkiye-finans;alisveris_puani;"{""kind"": ""points"", ""value"": 10.0}";0.95;rule_heuristic;;…arı Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? Türkiye Finans'ın [10]0'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri …;;;
turkiye-finans--bireysel-arsa-finansmani;turkiye-finans;kampanya_kosullari;"[""Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?"", ""EN YAKIN ŞUBE HESAPLAMA ARAÇLARI Başvuru için Gerekli Belgeler Nüfus cüzdanı veya ehliyet, Gelir belgesi/maaş bordrosu, Serbest meslek sahipleri ve işletme sahipleri için son yıla ait vergi levhası ve onaylı bilanço, gelir tabloları, mizan, imza sirküleri, kuruluş ve en son ortaklık payını gösteren Ticaret Sicil Gazetesi, Finansmana konu ürünün proforma faturası."", ""Satın alınacak konuta ait kat mülkiyeti veya kat irtifakı tapusu ve yapı kullanım izin belgesi Ücretli çalışan kişiler için, maaş bordrosu antetli kağıt ile bildiriliyor ise firmanın imza sirküleri beyanı gerekmektedir."", ""Banka gerekli gördüğü durumlarda kefil ve ek belge isteme hakkına sahiptir."", ""Maliyet tablosu hesaplamasında yer alan kar oranları; Finansman Ferdi Kaza Sigortası ürünlerinin tamamının finansman başvurusu ile birlikte alınması şartıyla uygulanmaktadır."", ""Arsa Finansmanının (Arsa Kredisi)* maksimum vadesi 60 ay olup, Banka tarafından belirlenen finansman tahsisindeki özel şartların sağlanması halinde 84 aya kadar vade seçeneği sunulabilir."", ""Ekspertiz ücreti minimum maliyetler üzerinden hesaplanmış olup Ekspertiz ücreti Resmi Kurumlara ödenen harç miktarına, taşınmazın alanına, mevcut durumuna ve bulunduğu lokasyona göre değişebilmektedir.Gayrimenkulün bulunduğu lokasyona bağlı olarak ekspertiz firmasına ödenen meblağ arttığında, müşteriden tahsil edilecek ekspertiz ücreti de artacaktır.""]";0.95;rule_heuristic;;…ra Biriktirme Yolları Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? [Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?] Sağlık Sigortası Nedir? Neden Sağlık Sigortası Yaptırmalıyız? Katılma Hesabı Nedir, Nasıl Açılır? Sürdürülebilir Bir Ge…;;;
turkiye-finans--bireysel-arsa-finansmani;turkiye-finans;hedef_kitle;"[""belirli_segment"", ""maas_musterisi"", ""yeni_musteri""]";0.95;rule_heuristic;;…bı Nedir, Nasıl Açılır? Sürdürülebilir Bir Geleceğin Anahtarı: Net Sıfır Hedefi Tüm Renkleri Buluşturan Güzellikleriyle [Hoş Geldin] Ramazan! İşsizlik Maaşı (İşsizlik Ödeneği) Nedir? İşsizlik Maaşı Hesaplama 2024 Trafik Cezası (TPC) Nedir? Trafik Cezas…;;;
turkiye-finans--bireysel-isyeri-finansmani;turkiye-finans;vade_ay;60;0.95;rule_heuristic;;…r. Yıllık maliyete kar oranı, tahsis ücreti, ekspertiz ücreti, ipotek tesis ücreti dahil edilmiştir. Alınacak ücretler: [60 ay] vadede 500 TL tahsis ücreti, 3.000 TL ipotek tesis ücreti, 16.500 TL Ekspertiz(Değerleme) ücretidir. Ekspertiz ücreti m…;;;
turkiye-finans--bireysel-isyeri-finansmani;turkiye-finans;tahsis_ucreti;"{""currency"": ""TRY"", ""value"": 3.0}";0.95;rule_heuristic;;…ge isteme hakkına sahiptir. Kefil için de aynı belgeler talep edilecektir. İşyeri Finansmanı (Sigortalı) Vade Kâr Oranı [Tahsis Ücreti Aylık Toplam Maliyet Yıllık Toplam Maliyet 3 4,46% 0,50% 18],92% 700,08% 6 4,42% 0,50% 13,35% 349,99% 12 4,27% 0,50% 9,86% 208,95% 18 4,23% 0,50% 8,62% 169,75% 24 4,19% 0,50% 7,97%…;;;
turkiye-finans--bireysel-isyeri-finansmani;turkiye-finans;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;… Et Ana Menüye Git İçeriğe Git Bölüm Menüsüne Git İçeriğe Git English العربية Şube ve ATM'ler Hakkımızda Ürün ve Hizmet [Ücret]leri Müşteri Ol İnternet Şubesi Bireysel Kurumsal Dijital Şifre Al Bireysel İhtiyaç Finansmanı Hızlı Finansman Taşıt Fin…;;;
turkiye-finans--bireysel-isyeri-finansmani;turkiye-finans;alisveris_puani;"{""kind"": ""points"", ""value"": 10.0}";0.95;rule_heuristic;;…arı Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? Türkiye Finans'ın [10]0'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri …;;;
turkiye-finans--bireysel-isyeri-finansmani;turkiye-finans;kampanya_kosullari;"[""Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?"", ""EN YAKIN ŞUBE HESAPLAMA ARAÇLARI Başvuru için Gerekli Belgeler Nüfus cüzdanı veya ehliyet, Gelir belgesi/maaş bordrosu, Serbest meslek sahipleri ve işletme sahipleri için son yıla ait vergi levhası ve onaylı bilanço, gelir tabloları, mizan, imza sirküleri, kuruluş ve en son ortaklık payını gösteren Ticaret Sicil Gazetesi, Finansmana konu ürünün proforma faturası."", ""Satın alınacak konuta ait kat mülkiyeti veya kat irtifakı tapusu ve yapı kullanım izin belgesi Ücretli çalışan kişiler için, maaş bordrosu antetli kağıt ile bildiriliyor ise firmanın imza sirküleri beyanı gerekmektedir."", ""Banka gerekli gördüğü durumlarda kefil ve ek belge isteme hakkına sahiptir."", ""Maliyet tablosu hesaplamasında yer alan kar oranları; Finansman Ferdi Kaza Sigortası ürünlerinin tamamının finansman başvurusu ile birlikte alınması şartıyla uygulanmaktadır."", ""Ekspertiz ücreti minimum maliyetler üzerinden hesaplanmış olup Ekspertiz ücreti Resmi Kurumlara ödenen harç miktarına, taşınmazın alanına, mevcut durumuna ve bulunduğu lokasyona göre değişebilmektedir.Gayrimenkulün bulunduğu lokasyona bağlı olarak ekspertiz firmasına ödenen meblağ arttığında, müşteriden tahsil edilecek ekspertiz ücreti de artacaktır.""]";0.95;rule_heuristic;;…ra Biriktirme Yolları Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? [Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?] Sağlık Sigortası Nedir? Neden Sağlık Sigortası Yaptırmalıyız? Katılma Hesabı Nedir, Nasıl Açılır? Sürdürülebilir Bir Ge…;;;
turkiye-finans--bireysel-isyeri-finansmani;turkiye-finans;hedef_kitle;"[""belirli_segment"", ""maas_musterisi"", ""yeni_musteri""]";0.95;rule_heuristic;;…bı Nedir, Nasıl Açılır? Sürdürülebilir Bir Geleceğin Anahtarı: Net Sıfır Hedefi Tüm Renkleri Buluşturan Güzellikleriyle [Hoş Geldin] Ramazan! İşsizlik Maaşı (İşsizlik Ödeneği) Nedir? İşsizlik Maaşı Hesaplama 2024 Trafik Cezası (TPC) Nedir? Trafik Cezas…;;;
turkiye-finans--dis-ticaret-ve-finansmani-dis-ticaret-odeme-yontemleri-2;turkiye-finans;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;… Et Ana Menüye Git İçeriğe Git Bölüm Menüsüne Git İçeriğe Git English العربية Şube ve ATM'ler Hakkımızda Ürün ve Hizmet [Ücret]leri Müşteri Ol İnternet Şubesi Bireysel Kurumsal Dijital Şifre Al Bireysel İhtiyaç Finansmanı Hızlı Finansman Taşıt Fin…;;;
turkiye-finans--dis-ticaret-ve-finansmani-dis-ticaret-odeme-yontemleri-2;turkiye-finans;alisveris_puani;"{""kind"": ""points"", ""value"": 10.0}";0.95;rule_heuristic;;…arı Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? Türkiye Finans'ın [10]0'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri …;;;
turkiye-finans--dis-ticaret-ve-finansmani-dis-ticaret-odeme-yontemleri-2;turkiye-finans;kampanya_kosullari;"[""Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?"", ""Siz de tüm dış ticaret işlemlerinizde Türkiye Finans'ın ithalat ödeme yöntemleri ve ihracat ödeme yöntemleri ile ilgili hizmetlerinden yararlanabilir, risklerinizi minimuma indirebilir, rekabet ve likidite gücünüzü artırabilirsiniz."", ""Banka avalli işlemler haricinde bankadan kredi talep etme zorunluluğu yoktur."", ""Bu akreditif, belirli şartlar yerine getirildiğinde ihracatçının ödemesinin garanti altında olduğunu gösterir."", ""İhracatçı malları gönderip gerekli belgeleri zamanında ve eksiksiz olarak ibraz ederse bankadan ödemesini alır."", ""Bu yöntem, ihracatçıya alıcı riskine karşı güçlü bir koruma sağlarken ithalatçı açısından da malların sözleşme koşullarına uygun sevk edildiğini belge üzerinden doğrulama imkânı sunar."", ""İhracatçı mallarını akreditif şartlarına uygun olarak hazırlar ve yükler; belgeleri belirlenen süre zarfında görevli bankaya ibraz eder."", ""Görevli banka tarafından akreditif şartlarına uygun bulunan belgeler amir bankaya gönderilir.""]";0.95;rule_heuristic;;…ra Biriktirme Yolları Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? [Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?] Sağlık Sigortası Nedir? Neden Sağlık Sigortası Yaptırmalıyız? Katılma Hesabı Nedir, Nasıl Açılır? Sürdürülebilir Bir Ge…;;;
turkiye-finans--dis-ticaret-ve-finansmani-dis-ticaret-odeme-yontemleri-2;turkiye-finans;hedef_kitle;"[""belirli_segment"", ""maas_musterisi"", ""yeni_musteri""]";0.95;rule_heuristic;;…bı Nedir, Nasıl Açılır? Sürdürülebilir Bir Geleceğin Anahtarı: Net Sıfır Hedefi Tüm Renkleri Buluşturan Güzellikleriyle [Hoş Geldin] Ramazan! İşsizlik Maaşı (İşsizlik Ödeneği) Nedir? İşsizlik Maaşı Hesaplama 2024 Trafik Cezası (TPC) Nedir? Trafik Cezas…;;;
turkiye-finans--ihtiyac-finansmani-ihtiyac-finansmani;turkiye-finans;tahsis_ucreti;"{""currency"": ""TRY"", ""value"": 3.0}";0.95;rule_heuristic;;…p edilecektir. Sigortalı İhtiyaç Finansmanı (İhtiyaç Kredisi)* Kâr Payı Oranları ve Maliyet Tablosu Vade Kâr Payı Oranı [Tahsis Ücreti Aylık Toplam Maliyet Yıllık Toplam Maliyet 3 4,09% 0,50% 5,]63% 92,88% 12 4,05% 0,50% 5,37% 87,29% 18 4,05% 0,50% 5,34% 86,68% 24 3,99% 0,50% 5,25% 84,72% 35 3,94% 0,50% 5,17% 83,0…;;;
turkiye-finans--ihtiyac-finansmani-ihtiyac-finansmani;turkiye-finans;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…isi)* başvurunuzu hemen yapın, ödemeye 3 ay sonra başlayın. Üstelik Türkiye Finans'ın temel bankacılık işlemlerinden de [ücretsiz] yararlanın. Türkiye Finans müşterileri ATM, Mobil Şube ve İnternet Şubesinden gerçekleştirdikleri EFT/Havale işlemleri …;;;
turkiye-finans--ihtiyac-finansmani-ihtiyac-finansmani;turkiye-finans;alisveris_puani;"{""kind"": ""points"", ""value"": 10.0}";0.95;rule_heuristic;;…arı Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? Türkiye Finans'ın [10]0'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri …;;;
turkiye-finans--ihtiyac-finansmani-ihtiyac-finansmani;turkiye-finans;kampanya_kosullari;"[""Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?"", ""Türkiye Finans İhtiyaç Finansmanı (bankacılık kanununa göre ihtiyaç kredisi), 36 aya varan vade seçenekleri ile bütçenize uygun ödeme koşulları sunar."", ""Banka gerekli gördüğü durumlarda kefil ve ek belge isteme hakkına sahiptir."", ""Tahsis ücreti vergiler hariç finansman tutarının binde 5'i oranındadır."", ""Sıkça Sorulan Sorular İhtiyaç Finansmanı (İhtiyaç Kredisi)* başvurusu için gerekli belgeler nelerdir?"", ""Nüfus cüzdanı, ehliyet veya pasaport, Gelir belgesi/maaş bordrosu, Serbest meslek sahipleri ve işletme sahipleri için son yıla ait vergi levhası ve onaylı bilanço, gelir tabloları, mizan, imza sirküleri, kuruluş ve en son ortaklık payını gösteren Ticaret Sicil Gazetesi Ücretli çalışan kişiler için, maaş bordrosu antetli kağıt ile bildiriliyor ise firmanın imza sirküleri beyanı gerekmektedir."", ""Banka gerekli gördüğü durumlarda kefil ve ek belge isteme hakkına sahiptir.""]";0.95;rule_heuristic;;…ra Biriktirme Yolları Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? [Türkiye Finans'ın 100'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri Dijital Dünyada Güvenlik İçin Temel İpuçları Avrupa Yeşil Mutabakatı: Sürdürülebilir Ekonomiler İçin Yol Haritası 2023'ü Geride Bırakırken DASK - Zorunlu Deprem Sigortası Nedir?] Sağlık Sigortası Nedir? Neden Sağlık Sigortası Yaptırmalıyız? Katılma Hesabı Nedir, Nasıl Açılır? Sürdürülebilir Bir Ge…;;;
turkiye-finans--ihtiyac-finansmani-ihtiyac-finansmani;turkiye-finans;hedef_kitle;"[""belirli_segment"", ""maas_musterisi"", ""yeni_musteri""]";0.95;rule_heuristic;;…bı Nedir, Nasıl Açılır? Sürdürülebilir Bir Geleceğin Anahtarı: Net Sıfır Hedefi Tüm Renkleri Buluşturan Güzellikleriyle [Hoş Geldin] Ramazan! İşsizlik Maaşı (İşsizlik Ödeneği) Nedir? İşsizlik Maaşı Hesaplama 2024 Trafik Cezası (TPC) Nedir? Trafik Cezas…;;;
turkiye-finans--kampanyalar-bes-ile-yarininiza-deger-katin;turkiye-finans;campaign_type;Kart;0.90;classifier;;Navigasyonu görüntüle İçeriği görüntüle GÜNCELLE Çerez Politikası ve 6698 sayılı Kişisel Verilerin Korunması Kanunu kapsamında Bankamız ile paylaşmış olduğunuz kişisel verileriniz ile ilgili detaylı bilgiye Kişisel Veril …;;;
turkiye-finans--kampanyalar-bes-ile-yarininiza-deger-katin;turkiye-finans;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;… Et Ana Menüye Git İçeriğe Git Bölüm Menüsüne Git İçeriğe Git English العربية Şube ve ATM'ler Hakkımızda Ürün ve Hizmet [Ücret]leri Müşteri Ol İnternet Şubesi Bireysel Kurumsal Dijital Şifre Al Bireysel İhtiyaç Finansmanı Hızlı Finansman Taşıt Fin…;;;
turkiye-finans--kampanyalar-bes-ile-yarininiza-deger-katin;turkiye-finans;odul_miktari;"{""currency"": ""TRY"", ""value"": 650.0}";0.95;rule_heuristic;;… Biten Kampanyalar Başvuru Merkezi Hesaplama Araçları Satılık Gayrimenkuller BES ile Hem Yarınınıza Değer Katın, Hem de [650 TL] Bonus Kazanın! Ana Sayfa / Kampanyalar / BES ile Hem Yarınınıza Değer Katın, Hem de 650 TL Bonus Kazanın! Sayfayı Yazdı…;;;
turkiye-finans--kampanyalar-bes-ile-yarininiza-deger-katin;turkiye-finans;alisveris_puani;"{""kind"": ""points"", ""value"": 10.0}";0.95;rule_heuristic;;…arı Enflasyon Nedir? Nasıl Hesaplanır? 3D Secure Nedir, Ne İşe Yarar? Kredi Notu (Kredi Puanı) Nedir? Türkiye Finans'ın [10]0'ünde Gelecek Olan 5 Üyesi Cumhuriyetimizin Unutulmaz 100'leri Bankacılığın Tarihçesi ve Türkiye'de Bankacılık Türleri …;;;
