doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note
kuveyt-turk--alisveris-finansmanlari-lc-waikiki-alisveris-finansmani;kuveyt-turk;tahsis_ucreti;"{""currency"": ""TRY"", ""value"": 0.0}";0.95;rule_heuristic;;…hesapları üzerinden takip edebilirler. Kampanya kapsamında kullanacağınız Alışveriş Finansmanında tarafınıza sigorta ve [tahsis ücreti yansıtılmayacaktır]. Dipnotlar Tahsis süreçleri olumlu olan müşterilerimiz Alışveriş Finansmanı'ndan yararlanabilecektir. Bankamız finansma…;;;
kuveyt-turk--alisveris-finansmanlari-lc-waikiki-alisveris-finansmani;kuveyt-turk;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…hesapları üzerinden takip edebilirler. Kampanya kapsamında kullanacağınız Alışveriş Finansmanında tarafınıza sigorta ve [tahsis] ücreti yansıtılmayacaktır. Dipnotlar Tahsis süreçleri olumlu olan müşterilerimiz Alışveriş Finansmanı'ndan yararlanabil…;;;
kuveyt-turk--alisveris-finansmanlari-lc-waikiki-alisveris-finansmani;kuveyt-turk;kampanya_kosullari;"[""Kuveyt Türk kampanya koşul ve tarihlerini değiştirme, sonlandırma hakkını saklı tutar.""]";0.95;rule_heuristic;;…llandırım politikaları çerçevesinde, finansman başvurusunda bulunan her müşterimiz için ayrı değerlendirme yapmaktadır. [Kuveyt Türk kampanya koşul ve tarihlerini değiştirme, sonlandırma hakkını saklı tutar.] Uygulamayı İndir QR Kodunu Okut;;;
kuveyt-turk--arac-finansmanlari-dijital-arac-finansmani;kuveyt-turk;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;…Tesis Bedeli Ekspertiz Ücreti Toplam Masraf Taksit No Taksit Tutarı Ana Para Kalan Ana Para Kâr Tutarı KKDF BSMV Tahsis [ücret]i müşteriden peşin olarak tahsil edilecektir. Ödenecek toplam tutar finansman tahsis ücretini içermemektedir. Bu tablo b…;;;
kuveyt-turk--arac-finansmanlari-dijital-arac-finansmani;kuveyt-turk;kampanya_kosullari;"[""Kredi kartından indirim kazanabilmeniz için kartınızı her ay aktif olarak kullanmanız gerekmektedir."", ""Dijital Araç Finansmanı Hakkında Sıkça Sorulan Sorular Dijital Araç Finansmanı sürecini tamamlamak için gerekli belgeler nelerdir?"", ""Dijital Araç Finansmanı başvurusu için sıfır araçlarda proforma fatura, ikinci el araçlarda ise yeni ruhsat, noter satış sözleşmesi ve kasko poliçesi gereklidir.""]";0.95;rule_heuristic;;…'inize bir ay ödeme yapmamanız veya iptal etmeniz durumunda bir sonraki ayın taksit indiriminden faydalanamayacaksınız. [Kredi kartından indirim kazanabilmeniz için kartınızı her ay aktif olarak kullanmanız gerekmektedir.] Kartınızdan ödeme yapmadığınız ya da kartınızı iptal ettiğininiz durumda bir sonraki ayın taksit indirimden yararlanama…;;;
kuveyt-turk--arac-finansmanlari-dijital-arac-finansmani;kuveyt-turk;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;… hediye paketi ikonuna tıklayarak tüm ürünler için başvurunuzu tamamlayabilirsiniz. Fırsat ürünleri sayfasında Bireysel [Emekli]lik Sistemi'ni seçmeniz halinde her ay sizin belirlediğiniz tutarda Bireysel Emeklilik Sistemi'nize yatırım yaparsanız b…;;;
kuveyt-turk--ihtiyac-finansmanlari-bisiklet-finansmani;kuveyt-turk;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;…Tesis Bedeli Ekspertiz Ücreti Toplam Masraf Taksit No Taksit Tutarı Ana Para Kalan Ana Para Kâr Tutarı KKDF BSMV Tahsis [ücret]i müşteriden peşin olarak tahsil edilecektir. Ödenecek toplam tutar finansman tahsis ücretini içermemektedir. Bu tablo b…;;;
kuveyt-turk--kampanya-arsivi-akaryakit-istasyonlari-kuveyt-turk-ile-gelecege-hazir;kuveyt-turk;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… %2.49 komisyon oranı ya da 25 gün bloke oranı ile çalışma fırsatı yakalayın. 31 Mart 2025 tarihinin sonuna kadar aidat [ücret]i yok! Belirtilen oranlarda BSMV değeri hariçtir. Not: Kampanyadan faydalanmak için Kuveyt Türk Mobil' den veya şubeleri…;;;
kuveyt-turk--kampanya-arsivi-akaryakit-istasyonlari-kuveyt-turk-ile-gelecege-hazir;kuveyt-turk;kampanya_kosullari;"[""Belirtilen oranlarda BSMV değeri hariçtir.""]";0.95;rule_heuristic;;…yon oranı ya da 25 gün bloke oranı ile çalışma fırsatı yakalayın. 31 Mart 2025 tarihinin sonuna kadar aidat ücreti yok! [Belirtilen oranlarda BSMV değeri hariçtir.] Not: Kampanyadan faydalanmak için Kuveyt Türk Mobil' den veya şubelerimiz üzerinden POS başvurularınızı gerçekleştirebi…;;;
kuveyt-turk--kampanya-arsivi-akaryakit-istasyonlari-kuveyt-turk-ile-gelecege-hazir;kuveyt-turk;hedef_kitle;"[""mevcut_musteri""]";0.95;rule_heuristic;;…asa cihazlarınız için POS başvurusu yapın, Kuveyt Türk'ün avantajlarını kaçırmayın! Akaryakıt istasyonu ve marketi olan [müşterilerimize özel] yeni yapılan başvurularda ertesi gün Kuveyt Türk kartlarına %1.99 komisyon oranı ya da 19 gün bloke, diğer kartlara %2.…;;;
kuveyt-turk--kampanya-arsivi-arac-finansmani-musterilerine-ozel-akaryakit-harcamalarina-300-t-2;kuveyt-turk;finansman_tutari;"{""currency"": ""TRY"", ""value"": 300.0}";0.95;rule_heuristic;;…Kuveyt Türk bireysel kredi kartları ile bu kartların sanal ve ek kartları dahildir. Kampanyadan maksimum kazanım tutarı [300 TL] 'dir. Kampanya kazanımı müşteri bazlıdır. Her bir müşteri kampanyadan sadece tek bir karttan ve maksimum 300 TL indirim…;;;
kuveyt-turk--kampanya-arsivi-arac-finansmani-musterilerine-ozel-akaryakit-harcamalarina-300-t-2;kuveyt-turk;odul_miktari;"{""currency"": ""TRY"", ""value"": 300.0}";0.95;rule_heuristic;;…Kuveyt Türk bireysel kredi kartları ile bu kartların sanal ve ek kartları dahildir. Kampanyadan maksimum kazanım tutarı [300 TL] 'dir. Kampanya kazanımı müşteri bazlıdır. Her bir müşteri kampanyadan sadece tek bir karttan ve maksimum 300 TL indirim…;;;
kuveyt-turk--kampanya-arsivi-arac-finansmani-musterilerine-ozel-akaryakit-harcamalarina-300-t-2;kuveyt-turk;kampanya_kosullari;"[""Her bir müşteri kampanyadan sadece tek bir karttan ve maksimum 300 TL indirim kazanabilir."", ""Kuveyt Türk önceden haber vermeden kampanya koşullarında değişiklik yapabilir ya da kampanyayı sonlandırabilir.""]";0.95;rule_heuristic;;…rın sanal ve ek kartları dahildir. Kampanyadan maksimum kazanım tutarı 300 TL 'dir. Kampanya kazanımı müşteri bazlıdır. [Her bir müşteri kampanyadan sadece tek bir karttan ve maksimum 300 TL indirim kazanabilir.] Kampanya, farklı kampanyalarla birleştirilemez. Kuveyt Türk önceden haber vermeden kampanya koşullarında değişiklik yap…;;;
kuveyt-turk--kampanya-arsivi-arac-finansmanina-ucretsiz-hgs-etiketi-kuveyt-turkte;kuveyt-turk;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;Ana Sayfa Kampanyalar Kampanya Arşivi Araç Finansmanına [Ücretsiz] HGS Etiketi Kuveyt Türk'te! Kuveyt Türk'ten araç finansmanı kullanın, ücretsiz HGS etiketi fırsatını yakalayın! Kampany…;;;
kuveyt-turk--kampanya-arsivi-arac-finansmanina-ucretsiz-hgs-etiketi-kuveyt-turkte;kuveyt-turk;kampanya_kosullari;"[""Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da paylaş Ücretsiz HGS etiketi kampanyası, dijitalden veya şubeden kullanılan araç finansmanları için geçerlidir."", ""Kampanya, 01.04.2025 tarihinden sonra kullanılan araç finansmanları için geçerlidir."", ""Kuveyt Türk önceden haber vermeden kampanya koşullarında değişiklik yapabilir ya da kampanyayı sonlandırabilir.""]";0.95;rule_heuristic;;…nı kullanın, ücretsiz HGS etiketi fırsatını yakalayın! Kampanya Tarihleri 1.04.2025 - 31.12.2025 Kampanya Süresi Doldu! [Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da paylaş Ücretsiz HGS etiketi kampanyası, dijitalden veya şubeden kullanılan araç finansmanları için geçerlidir.] Kampanya, 01.04.2025 tarihinden sonra kullanılan araç finansmanları için geçerlidir. Müşterilerimiz ücretsiz HGS etiket…;;;
kuveyt-turk--kampanya-arsivi-business-plus-ile-akaryakitta-indirim-firsati;kuveyt-turk;odul_miktari;"{""currency"": ""TRY"", ""value"": 200.0}";0.95;rule_heuristic;;… toplamda 200 TL indirim fırsatı. 1000 TL ve üzeri akaryakıt harcamalarına 100 TL indirim verilir. Bir müşteri en fazla [200 TL] indirim kazanabilir. Taksitli ya da taksitsiz fark etmeksizin tüm işlem türlerinde geçerlidir. Kampanyaya tüm Business …;;;
kuveyt-turk--katilma-hesaplari-ara-donem-kar-payi-odemeli-hesaplar;kuveyt-turk;kampanya_kosullari;"[""Hesabınıza yalnızca vade tarihlerinde para yatırabilirsiniz.""]";0.95;rule_heuristic;;… ya da Kârlı Katılma Hesabı'nıza aktarılabilir. Uzun vadeli ve yüksek getiri sağlayan bu hesabın stopaj oranı düşüktür. [Hesabınıza yalnızca vade tarihlerinde para yatırabilirsiniz.] Hesaba yönelik getiri oranı vade başı yerine sonunda belli olur. *Yurtiçi şubelerde, resmi kuruluşlar, kredi kuruluşlar…;;;
kuveyt-turk--katilma-hesaplari-ara-donem-kar-payi-odemeli-hesaplar;kuveyt-turk;hedef_kitle;"[""yeni_musteri""]";0.95;rule_heuristic;;… Sayfa Kendim İçin Hesaplar Katılma Hesapları Ara Dönem Kâr Payı Ödemeli Hesaplar Katılma Hesabı Dijital Katılma Hesabı [Hoş Geldin] Katılma Hesabı Sepet Hesap İncir Katılma Hesabı Ara Dönem Kâr Payı Ödemeli Hesaplar Yuvam TL Katılma Hesabı Birikimli K…;;;
tom-katilim--kampanyalar-hadi-davet-koduyla-tom-bank-hadi-musterisi-ol-pegasus-harcamalarinda;tom-katilim;taksit_sayisi;3;0.95;rule_heuristic;;…lam 2000 TL'ye kadar A101 hediye bakiye kazan! Kampanya Detayı Hadi Black Kredi Kartı ile MTV Ödemelerinde Vade Farksız [3 taksit] fırsatını kaçırma! Kampanya Detayı Çok Kazananlar Kulübü Kat Kat Kazandıran Kampanyaları ile Seninle! Kampanya Detayı;;;
tom-katilim--kampanyalar-hadi-davet-koduyla-tom-bank-hadi-musterisi-ol-pegasus-harcamalarinda;tom-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 3500.0}";0.95;rule_heuristic;;…arın %50'ye varan tutar ilgili karta iade edilir. Bir takvim ayında en fazla 1.500 TL, kampanya dönemi boyunca en fazla [3.500 TL] iade kazanılabilir. Kampanya Pegasus internet sitesi ve Pegasus Mobil Uygulamasından gerçekleştirilecek tüm harcamalard…;;;
tom-katilim--kampanyalar-hadi-davet-koduyla-tom-bank-hadi-musterisi-ol-pegasus-harcamalarinda;tom-katilim;kampanya_kosullari;"[""Kampanya Kuralları: Kampanya 1 Temmuz 2026 (saat 12.00'dan itibaren) – 30 Eylül 2026 (saat 23.59'a kadar) tarihleri arasında \""HADI\"" Davet Kodu ile Görüntülü Görüşme yaparak ilk kez TOM Bank Hadi Müşterisi olarak TOM Bank Çok Kazananlar Kulübü şartlarını sağlayan müşteriler için geçerlidir."", ""TOM Bank Çok Kazananlar Kulübü üyesi olmak için 10.000 TL ve üzerinde limitli Hadi Black Kredi Kartı ve minimum 10.000 TL bakiyeli Mega Günlük Hesap açılması yeterlidir."", ""Koşulları sağlayan müşteriler koşullar sağlandıktan sonraki gün kulüp avantajlarından yararlanmaya başlar."", ""Çok Kazananlar Kulübü kapsamında aranan minimum 10.000 TL Mega Günlük Hesap bakiyesi, her ayın 15."", ""Bu kontrol tarihlerinde koşulların sağlanması halinde, ilgili ay boyunca Çok Kazananlar Kulübü üyesi olarak değerlendirilir."", ""Çok Kazananlar Kulübü ek faydaları, yalnızca Hadi Black Kredi Kartı harcamaları için geçerlidir."", ""Çok Kazananlar Kulübüne katılma koşullarında yer alan Hadi Black Kredi Kartı ve Mega Hesaptan birinin kapatılması durumunda, ürünün kapatıldığı günün ertesi günü kulüp üyeliği sona erer."", ""Kulüp üyeliğinden ayrılan müşteriler, aynı takvim ayı içerisinde, katılım şartlarını sağlasalar dahi kulübe giriş yapamazlar.""]";0.95;rule_heuristic;;"… İndir Hemen İndir HADI Davet Koduyla TOM Bank Hadi Müşterisi Ol, Pegasus harcamalarından 3.500 TL'ye varan iade kazan! [Kampanya Kuralları: Kampanya 1 Temmuz 2026 (saat 12.00'dan itibaren) – 30 Eylül 2026 (saat 23.59'a kadar) tarihleri arasında ""HADI"" Davet Kodu ile Görüntülü Görüşme yaparak ilk kez TOM Bank Hadi Müşterisi olarak TOM Bank Çok Kazananlar Kulübü şartlarını sağlayan müşteriler için geçerlidir.] Daha önceden hiç müşteri olmamış müşteriler kampanyadan yararlanabilir. Kampanyadan yararlanabilmek için, Pegasus inter…";;;
tom-katilim--kampanyalar-hadi-davet-koduyla-tom-bank-hadi-musterisi-ol-pegasus-harcamalarinda;tom-katilim;hedef_kitle;"[""yeni_musteri""]";0.95;rule_heuristic;;"…0'dan itibaren) – 30 Eylül 2026 (saat 23.59'a kadar) tarihleri arasında ""HADI"" Davet Kodu ile Görüntülü Görüşme yaparak [ilk kez] TOM Bank Hadi Müşterisi olarak TOM Bank Çok Kazananlar Kulübü şartlarını sağlayan müşteriler için geçerlidir. Daha önce…";;;
tom-katilim--kampanyalar-hadi-kredi-karti-limitini-artir-toplam-2000-tlye-kadar-a101-hediye-b;tom-katilim;finansman_tutari;"{""currency"": ""TRY"", ""value"": 10000.0}";0.95;rule_heuristic;;… TL harcamada geçerlidir. Kampanya kapsamında size iletilen SMS üzerinde yazan limit arttım ve harcama tutarınıza göre: [10.000 TL] harcamana 1000 TL, 20.000 TL harcamana 1250 TL, 35.000 TL harcamana 1500 TL, 50.000 TL harcamana 2000 TL A101 hediye ba…;;;
tom-katilim--kampanyalar-hadi-kredi-karti-limitini-artir-toplam-2000-tlye-kadar-a101-hediye-b;tom-katilim;taksit_sayisi;3;0.95;rule_heuristic;;…rında değişiklik yapma hakkını saklı tutar. İlginizi Çekebilir Hadi Black Kredi Kartı ile MTV Ödemelerinde Vade Farksız [3 taksit] fırsatını kaçırma! Kampanya Detayı Çok Kazananlar Kulübü Kat Kat Kazandıran Kampanyaları ile Seninle! Kampanya Detayı H…;;;
tom-katilim--kampanyalar-hadi-kredi-karti-limitini-artir-toplam-2000-tlye-kadar-a101-hediye-b;tom-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 2000.0}";0.95;rule_heuristic;;…a 31 Temmuz'a kadar mevcut kredi kartı limitini artıran seçili müşteriler için geçerlidir. Kampanya kapsamında en fazla [2000 TL] iade kazanılabilir. Kampanya iadeleri kampanyanın bitiş tarihi sonrası ilk 10 iş gününde A101 hediye bakiye olarak yükl…;;;
tom-katilim--kampanyalar-hadi-kredi-karti-limitini-artir-toplam-2000-tlye-kadar-a101-hediye-b;tom-katilim;kampanya_kosullari;"[""Kampanya limiti artırılan Hadi Kredi Kartları ile en az 5 farklı günde, toplam en az 10.000 TL harcamada geçerlidir."", ""Kampanya 31 Temmuz'a kadar mevcut kredi kartı limitini artıran seçili müşteriler için geçerlidir."", ""Kampanyaya sadece yurt içinde yapılan harcamalar dahildir."", ""TOM Bank, kampanyayı durdurma, iptal etme, kampanya koşullarında değişiklik yapma hakkını saklı tutar.""]";0.95;rule_heuristic;;…arcamalarında geçerlidir. Kampanyadan faydalanabilmek için tarafınıza ilgili kampanya SMS yolu ile iletilmiş olmalıdır. [Kampanya limiti artırılan Hadi Kredi Kartları ile en az 5 farklı günde, toplam en az 10.000 TL harcamada geçerlidir.] Kampanya kapsamında size iletilen SMS üzerinde yazan limit arttım ve harcama tutarınıza göre: 10.000 TL harcamana 1000 …;;;
tom-katilim--kampanyalar-vergi-kampanyasi;tom-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 3500.0}";0.95;rule_heuristic;;…ndıran Kampanyaları ile Seninle! Kampanya Detayı HADI Davet Koduyla TOM Bank Hadi Müşterisi Ol, Pegasus harcamalarından [3.500 TL]'ye varan iade kazan! Kampanya Detayı;;;
tom-katilim--kampanyalar-vergi-kampanyasi;tom-katilim;kampanya_kosullari;"[""Kampanyadan yararlanabilmek için ilk işlemden önce TOM Bank Hadi uygulaması üzerinden kampanyaya katılım sağlanması ve ilgili işlemin TOM Bank Hadi uygulaması üzerinden gerçekleştirilmesi gerekmektedir."", ""Kampanyaya katılım tamamlandıktan sonra gerçekleştirilen ve kampanya koşullarını sağlayan işlemler, dönem içine yansıdığında otomatik olarak vade farksız 3 taksite bölünür."", ""Kampanya yalnızca Hadi Black Kredi Kartı ile gerçekleştirilen işlemler için geçerlidir."", ""Kampanya yalnızca vergi ödemesi niteliğindeki işlemlerde geçerlidir."", ""Kampanya sadece iş yeri sektör bilgisi Kamu/Vergi Ödemeleri olan ve Satıcı Kategori Kodu 9311 olan harcamalarda geçerlidir."", ""TOM Bank kampanya koşullarında değişiklik yapma veya kampanyayı durdurma hakkını saklı tutar."", ""Bank, kredi kartı limiti belirleme, kampanyayı durdurma, koşulları değiştirme veya iptal etme hakkını saklı tutar.""]";0.95;rule_heuristic;;…z 2026 – 31 Temmuz 2026 tarihleri arasında Hadi Black Kredi Kartı ile gerçekleştirilecek vergi ödemelerinde geçerlidir. [Kampanyadan yararlanabilmek için ilk işlemden önce TOM Bank Hadi uygulaması üzerinden kampanyaya katılım sağlanması ve ilgili işlemin TOM Bank Hadi uygulaması üzerinden gerçekleştirilmesi gerekmektedir.] Kampanyaya katılım tamamlandıktan sonra gerçekleştirilen ve kampanya koşullarını sağlayan işlemler, dönem içine yansıdı…;;;
tom-katilim--urunlerimiz;tom-katilim;vade_ay;36;0.95;rule_heuristic;;…beyaz eşyadan küçük ev aletlerine, televizyondan bilgisayara kadar evinin ihtiyacı olan binlerce çeşit ürünü şimdi alıp [36 aya] varan vadelerle rahatça ödeyebilirsin. Detaylı bilgi için tıkla. Anlaşmalı mağaza listesi için tıkla. Kredi Kartı HADİ …;;;
tom-katilim--urunlerimiz;tom-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…bilirsin. Detaylı bilgi için tıkla. Anlaşmalı mağaza listesi için tıkla. Kredi Kartı HADİ Kredi Kartında ömür boyu kart [ücret]i yok, harcadıkça kazandıran kampanyalar var! Sen de tüm dünyada geçerli kredi kartına sahip olmak için HADİ'yi indir, a…;;;
turkiye-emlak-katilim--kampanya-marina-mayoda-tum-urunlerde-15-indirim;turkiye-emlak-katilim;indirim_orani;15.0;0.95;rule_heuristic;;…amacıyla işbu Çerez Politikası'nı hazırlanmıştır. Ana sayfa Bireysel Kampanyalar Kampanya Marina Mayo'da Tüm Ürünlerde %[15] İndirim! Marina Mayo'da Tüm Ürünlerde %15 İndirim! Marina Mayo'da Tüm Ürünlerde %15 İndirim! Kampanyaya Nasıl Katılırım…;;;
turkiye-emlak-katilim--kampanya-marina-mayoda-tum-urunlerde-15-indirim;turkiye-emlak-katilim;kampanya_suresi;2026-12-31;0.95;rule_heuristic;;… Marina mağazalarında Emlak Katılım kartınızı ibraz ederek indirimden yararlanabilirsiniz. Kampanya Koşulları Kampanya, [31.12.2026] tarihine kadar geçerlidir. Kampanyadan Emlak Katılım Paraf, Emlak Katılım Paraf Premium ve Emlak Katılım Debit kart sah…;;;
turkiye-emlak-katilim--kampanya-marina-mayoda-tum-urunlerde-15-indirim;turkiye-emlak-katilim;kampanya_kosullari;"[""Kampanya Koşulları Kampanya, 31.12.2026 tarihine kadar geçerlidir."", ""İndirim kodu tek seferliktir, her müşteri kampanyadan yalnızca bir kere faydalanabilecektir."", ""İptal/iade sonrasında kampanya koşulları sağlanmaması durumunda indirim tutarı iadesi yapılmaz veya yeniden kullanım hakkı verilemez."", ""Türkiye Emlak Katılım A.Ş. ve Marina Mayo kampanyayı dilediği zaman durdurma ve/veya kampanya koşullarını değiştirme yetkisine sahiptir × Your browser does not support the audio element.""]";0.95;rule_heuristic;;…dirimden faydalanabilirsiniz. Marina mağazalarında Emlak Katılım kartınızı ibraz ederek indirimden yararlanabilirsiniz. [Kampanya Koşulları Kampanya, 31.12.2026 tarihine kadar geçerlidir.] Kampanyadan Emlak Katılım Paraf, Emlak Katılım Paraf Premium ve Emlak Katılım Debit kart sahipleri yararlanabilir. Kamp…;;;
turkiye-emlak-katilim--kampanya-paraf-ile-damat-tweende-3000-tl-parafpara;turkiye-emlak-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;"… başarılı sayılabilmesi için banka sisteminde adınıza tanımlı telefon numarasından katılım sağlanmalıdır. Katılım SMS'i [ücretsiz] olup; kampanyaya katılabilmek için SMS'in Turkcell, Vodafone veya Türk Telekom operatörleri üzerinden ve yurt içinden g…";;;
turkiye-emlak-katilim--kampanya-paraf-ile-damat-tweende-3000-tl-parafpara;turkiye-emlak-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 3000.0}";0.95;rule_heuristic;;"…k 30.000 TL ve üzeri ilk alışverişe 3.000 TL ParafPara verilecektir. Kampanya dönemi boyunca bir müşteri sadece bir kez [3.000 TL] ParafPara kazanabilecektir. Kampanyaya katılmak için ilk alışverişten önce Paraf Mobil'den ""Hemen Katıl"" butonuna tıkla…";;;
turkiye-emlak-katilim--kampanya-paraf-ile-damat-tweende-3000-tl-parafpara;turkiye-emlak-katilim;kampanya_kosullari;"[""Kampanyaya katılmak için \"" DAMAT \"" yazıp 6026'ya SMS gönderilmesi gerekmektedir."", ""Katılım SMS'i ücretsiz olup; kampanyaya katılabilmek için SMS'in Turkcell, Vodafone veya Türk Telekom operatörleri üzerinden ve yurt içinden gönderilmesi gerekmektedir."", ""Kampanya Koşulları 01-31 Temmuz 2026 tarihleri arasında DAMAT TWEEN'de Paraf POS'undan tek seferde yapılacak 30.000 TL ve üzeri ilk alışverişe 3.000 TL ParafPara verilecektir."", ""Kampanya dönemi boyunca bir müşteri sadece bir kez 3.000 TL ParafPara kazanabilecektir."", ""Türkiye Emlak Katılım Bankası A.Ş. kampanyayı dilediği zaman durdurma ve/veya kampanya koşullarını değiştirme hakkına sahiptir."", ""Kampanya kapsamında kazanılan ParafPara'lar, kampanyayı takip eden ayın 10‘unde, kampanya koşullarını sağlayan müşterilerimizin işlem yaptığı ve kullanıma açık kartına yansıtılacaktır.""]";0.95;rule_heuristic;;"…nya Paraf ile Damat Tween'de 3.000 TL ParafPara Paraf ile Damat Tween'de 3.000 TL ParafPara Kampanyaya Nasıl Katılırım? [Kampanyaya katılmak için "" DAMAT "" yazıp 6026'ya SMS gönderilmesi gerekmektedir.] Kampanya katılımının başarılı sayılabilmesi için banka sisteminde adınıza tanımlı telefon numarasından katılım sağlanma…";;;
turkiye-emlak-katilim--katilma-hesaplari-proje-tercihli-ozel-fon-havuzu-katilma-hesabi;turkiye-emlak-katilim;vade_ay;3;0.95;rule_heuristic;;…en ve anaparanın aynen geri ödenmesi garanti edilmeyen kâr ve zarara katılma prensibine dayalı hesap türüdür. Hesaplar, [3 aylık] vade grubu ile açılabilmektedir. Proje Tercihli Özel Fon Havuzu Katılma Hesabı açılış sürecinde müşterilerimiz tarafınd…;;;
turkiye-emlak-katilim--katilma-hesaplari-proje-tercihli-ozel-fon-havuzu-katilma-hesabi;turkiye-emlak-katilim;kampanya_kosullari;"[""İşlem Yapılabilen Kanallar: Mobil Şube Şube İnternet Şubesi Süreç: Bankamızda Proje Tercihli Özel Cari Hesap ürünü açtırılması gerekmektedir."", ""Bu aşamada açılacak olan hesaba bakiye yatırılması gerekmektedir."", ""Hesap bakiyesi minimum 10.000 TL olan hesaplar proje ile eşleştirilmektedir.""]";0.95;rule_heuristic;;…lgili projenin bulunması sonrasında Özel Fon Havuzu Katılma Hesabı'na aktarılarak tercih edilen proje ile eşleşecektir. [İşlem Yapılabilen Kanallar: Mobil Şube Şube İnternet Şubesi Süreç: Bankamızda Proje Tercihli Özel Cari Hesap ürünü açtırılması gerekmektedir.] Proje Tercihli Özel Cari Hesap açılış sürecinden müşterilerimiz tarafından Özel Fon Havuzu Katılma Hesabı Sözleşmesi ve…;;;
turkiye-emlak-katilim--kurumsal-yatirim-urunleri;turkiye-emlak-katilim;kampanya_kosullari;"[""DETAYLI BİLGİ Forward İşlemleri İleri Vadeli (Forward) döviz alım satım işlemleri ile önceden belirlenen kur, tutar, vade şartları doğrultusunda ileri bir tarihte gerçekleşmek üzere döviz alım satımı yapabilir ve kur riskinizi yönetebilirsiniz.""]";0.95;rule_heuristic;;… Avantajlı kurlarla döviz alım-satım ve kıymetli maden alım-satım işlemlerinin gerçekleştirilebileceği bir platformdur. [DETAYLI BİLGİ Forward İşlemleri İleri Vadeli (Forward) döviz alım satım işlemleri ile önceden belirlenen kur, tutar, vade şartları doğrultusunda ileri bir tarihte gerçekleşmek üzere döviz alım satımı yapabilir ve kur riskinizi yönetebilirsiniz.] DETAYLI BİLGİ Sermaye Piyasası Ürünleri Pay Senetleri Emlak Katılım ile yatırımlarınızı katılım bankacılığı prensipleri…;;;
turkiye-emlak-katilim--nakdi-finansman-kosgeb-istihdami-koruma-destek-finansmani;turkiye-emlak-katilim;kar_payi_orani;10.0;0.95;rule_heuristic;;…ograma başvuruda bulunan ve KOSGEB tarafından kabul gören işletmelerin, bankamızdan kullanacağı finansmanın kâr payının [10 ]puanlık kısmı KOSGEB tarafından işletmelere geri ödenerek, işletmelere destek sağlanmış olunacaktır. Bu program kapsamın…;;;
turkiye-emlak-katilim--nakdi-finansman-kosgeb-istihdami-koruma-destek-finansmani;turkiye-emlak-katilim;alisveris_puani;"{""kind"": ""points"", ""value"": 10.0}";0.95;rule_heuristic;;…ograma başvuruda bulunan ve KOSGEB tarafından kabul gören işletmelerin, bankamızdan kullanacağı finansmanın kâr payının [10] puanlık kısmı KOSGEB tarafından işletmelere geri ödenerek, işletmelere destek sağlanmış olunacaktır. Bu program kapsamı…;;;
turkiye-emlak-katilim--odemeler-ithalat-pesin-vesaik-mukabili-mal-mukabili-akreditif;turkiye-emlak-katilim;kampanya_kosullari;"[""Vesaik Mukabili Ödeme Vesaik mukabili ödeme, ihracatçının malları yükleyip, malın mülkiyetini temsil eden vesaiki banka üzerinden, vesaik bedelinin tahsil edilmesi şartıyla ithalatçının bankasına gönderildiği ve vesaikin ithalatçıya teslim edilebilmesinin vesaik bedelinin ödenmesine bağlı olduğu ödeme şeklidir."", ""Akreditifli Ödeme Akreditif, ithalatçının (amir) talebine istinaden, bir bankanın (amir banka) ihracatçıya (lehtar) karşı, akreditifte belirtilen şartlara uygun vesaikin ibraz edilmesi şartı ile girdiği geri dönülemez bir ödeme taahhüdüdür.""]";0.95;rule_heuristic;;"…eslim alma riski mevcutken, mal bedelini peşin olarak tahsil eden ihracatçı için herhangi bir risk söz konusu değildir. [Vesaik Mukabili Ödeme Vesaik mukabili ödeme, ihracatçının malları yükleyip, malın mülkiyetini temsil eden vesaiki banka üzerinden, vesaik bedelinin tahsil edilmesi şartıyla ithalatçının bankasına gönderildiği ve vesaikin ithalatçıya teslim edilebilmesinin vesaik bedelinin ödenmesine bağlı olduğu ödeme şeklidir.] Vesaik mukabili işlemler Milletlerarası Ticaret Odası'nın 522 sayılı ""Tahsiller için Yeknesak Kurallar"" isimli broşürün…";;;
