doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note
albaraka--detay-yolcu-360-yurt-disi-ucak-bileti;albaraka;kampanya_suresi;2026-07-31;0.95;rule_heuristic;;… kapsamı dışındadır. İndirim oranı, satın alınan gidiş-dönüş uçak bileti fiyatlarına göre sepette belirlenir. Kampanya, [31.07.2026] tarihine kadar geçerlidir. Diğer Koşullar İndirim dahilinde rezervasyon yapılan uçuşla ilgili firmanın kullanım koşulla…;;;
albaraka--detay-yolcu-360-yurt-disi-ucak-bileti;albaraka;kampanya_kosullari;"[""Kampanya Koşulları Kampanya, Yurtdışı gidiş & dönüş uçak biletlerinde 300 TL indirim sağlar."", ""Diğer Koşullar İndirim dahilinde rezervasyon yapılan uçuşla ilgili firmanın kullanım koşulları geçerli olup, bileti satın alan kişi bu koşulları sağlamalıdır."", ""Koşulların sağlanmadığı durumda yapılacak değişimlerde İndirimi koşulları geçersiz sayılacaktır."", ""Albaraka Türk ve GastroClub önceden haber vermeksizin kampanya koşullarında değişiklik yapma ve/veya kampanyayı iptal etme hakkını saklı tutar""]";0.95;rule_heuristic;;…u360 Misafir Merkezini arayıp Yolcu360 indirim kodunuzu ileterek indirimli fiyatlardan bilet işleminizi yapabilirsiniz. [Kampanya Koşulları Kampanya, Yurtdışı gidiş & dönüş uçak biletlerinde 300 TL indirim sağlar.] Tek yön biletlerde, indirim oranının yarısı kadar indirim uygulanır. Her bir kod 5 kez kullanım hakkında sahiptir. Alın…;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;…n alma işleminizi yapabilirsiniz. İndirim fiyatları, günlük fiyatlar üzerinden indirimli olarak hesaplanır. Uçak bileti [ücret]i dışında yapılan ödemeler kampanya kapsamı dışındadır. İndirim oranı, satın alınan gidiş-dönüş uçak bileti fiyatlarına …;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;kampanya_suresi;2026-07-31;0.95;rule_heuristic;;… kapsamı dışındadır. İndirim oranı, satın alınan gidiş-dönüş uçak bileti fiyatlarına göre sepette belirlenir. Kampanya, [31.07.2026] tarihine kadar geçerlidir. Diğer Koşullar İndirim dahilinde rezervasyon yapılan uçuşla ilgili firmanın kullanım koşulla…;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;kampanya_kosullari;"[""Kampanya Koşulları Kampanya, Yurtiçi gidiş & dönüş uçak biletlerinde 300 TL indirim sağlar."", ""Diğer Koşullar İndirim dahilinde rezervasyon yapılan uçuşla ilgili firmanın kullanım koşulları geçerli olup, bileti satın alan kişi bu koşulları sağlamalıdır."", ""Koşulların sağlanmadığı durumda yapılacak değişimlerde İndirimi koşulları geçersiz sayılacaktır."", ""Albaraka Türk ve GastroClub önceden haber vermeksizin kampanya koşullarında değişiklik yapma ve/veya kampanyayı iptal etme hakkını saklı tutar""]";0.95;rule_heuristic;;…u360 Misafir Merkezini arayıp Yolcu360 indirim kodunuzu ileterek indirimli fiyatlardan bilet işleminizi yapabilirsiniz. [Kampanya Koşulları Kampanya, Yurtiçi gidiş & dönüş uçak biletlerinde 300 TL indirim sağlar.] Tek yön biletlerde, indirim oranının yarısı kadar indirim uygulanır. Her bir kod 5 kez kullanım hakkında sahiptir. Alın…;;;
albaraka--kampanyalar-akaryakit-harcamalariniza-1000-tl-indirim;albaraka;finansman_tutari;"{""currency"": ""TRY"", ""value"": 1000.0}";0.95;rule_heuristic;;…eçerlidir. Her müşteri kampanyadan sadece bir kez yararlanabilir. Bir müşterinin kazanabileceği maksimum indirim tutarı [1.000 TL]'dir . Kampanya Dijital Portföy Yönetimi Müşterileri için geçerlidir. Master Gold Virtual, Mastercard Gold Standart, Bus…;;;
albaraka--kampanyalar-akaryakit-harcamalariniza-1000-tl-indirim;albaraka;odul_miktari;"{""currency"": ""TRY"", ""value"": 1000.0}";0.95;rule_heuristic;;…sayfa Kampanyalar Siz de hemen Albaraka kredi kartı sahibi olun, Yapacağınız ilk 1.000 TL ve üstü akaryakıt harcamanıza [1.000 TL] kazanın! Kampanya Koşulları: Kampanya, 1-31 Ağustos 2025 tarihleri arasında bankamızdan ilk defa Bireysel World Özellik…;;;
albaraka--kampanyalar-akaryakit-harcamalariniza-1000-tl-indirim;albaraka;kampanya_kosullari;"[""Kampanya Koşulları: Kampanya, 1-31 Ağustos 2025 tarihleri arasında bankamızdan ilk defa Bireysel World Özellikli Kredi Kartı sahibi olanlar için geçerlidir."", ""Kampanyamız, 01.08.2025 ile 31.08.2025 tarihleri arasında yapılacak akaryakıt harcaması için geçerlidir."", ""Her müşteri kampanyadan sadece bir kez yararlanabilir."", ""Kampanya Dijital Portföy Yönetimi Müşterileri için geçerlidir."", ""Kampanyadan cashback kazanılabilmesi için harcamanın MCC kodu 5541 – Akaryakıt İstasyonları olan iş yerlerinde yapılması gerekmektedir."", ""Ödülün tanımlanabilmesi için aktif kredi kartınızın bulunması gerekmektedir."", ""Albaraka Türk Katılım Bankası A.Ş. kampanya koşullarını önceden haber vermeksizin değiştirme ve kampanyayı durdurma hakkını saklı tutar.""]";0.95;rule_heuristic;;…Siz de hemen Albaraka kredi kartı sahibi olun, Yapacağınız ilk 1.000 TL ve üstü akaryakıt harcamanıza 1.000 TL kazanın! [Kampanya Koşulları: Kampanya, 1-31 Ağustos 2025 tarihleri arasında bankamızdan ilk defa Bireysel World Özellikli Kredi Kartı sahibi olanlar için geçerlidir.] Belirtilen tarihler arasında kredi kartı başvurusu yapan ve başvurusu onaylanan kişiler, 31.08.2025 tarihine kadar yapa…;;;
albaraka--tr-kampanyalar;albaraka;odul_miktari;"{""currency"": ""TRY"", ""value"": 2000.0}";0.95;rule_heuristic;;"…mize Özel Temmuz Ayına Özel Fatura Kampanyası ""OFT2026"" davet kodu ile müşterimiz olun her fatura için 500 TL, toplamda [2.000 TL] Worldpuan kazanın! Son 1 gün Paylaş Facebook Twitter Linkedin Yeni Müşterilerimize Özel Yurt Dışı Çıkış Harcı Kampanyas…";;;
albaraka--tr-kampanyalar;albaraka;alisveris_puani;"{""kind"": ""points"", ""value"": 0.0}";0.95;rule_heuristic;;"…Yeni Müşterilerimize Özel Temmuz Ayına Özel Fatura Kampanyası ""OFT2026"" davet kodu ile müşterimiz olun her fatura için 5[00] TL, toplamda 2.000 TL Worldpuan kazanın! Son 1 gün Paylaş Facebook Twitter Linkedin Yeni Müşterilerimize Özel Yurt Dışı…";;;
albaraka--tr-kampanyalar;albaraka;hedef_kitle;"[""mevcut_musteri"", ""yeni_musteri""]";0.95;rule_heuristic;;…ital Eflatun Trend Özel Bankacılık Bireysel Business World Kampanyaları Geçmiş Kampanyalar (590) Worldcard Kampanyaları [Yeni Müşteri]lerimize Özel Vade Farksız 140.000 TL'ye Varan Destek! Kâr payı yok. Beklemek yok. 140.000 TL'ye kadar vade farksız dest…;;;
dunya-katilim--kampanyalar-adv;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-adv;dunya-katilim;kampanya_kosullari;"[""Mağazalardan yapılacak alışverişlerde 6 taksitten yararlanabilmek için kampanyanın satış görevlisine belirtilmesi gerekmektedir."", ""Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar.""]";0.95;rule_heuristic;;…Katılım Paraf ile ADV mağazalarında Paraf POS'larından yapılacak alışverişlerde 6 aya varan taksit imkanı sunulacaktır. [Mağazalardan yapılacak alışverişlerde 6 taksitten yararlanabilmek için kampanyanın satış görevlisine belirtilmesi gerekmektedir.] Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir. Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak …;;;
dunya-katilim--kampanyalar-alfemo;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-alfemo;dunya-katilim;kampanya_kosullari;"[""Yapmak istediğiniz taksit sayısını satış görevlisine bildirmeniz gerekmektedir."", ""Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar.""]";0.95;rule_heuristic;;…de 8 taksit imkanı sağlanacaktır. Mağazalardan yapılacak alışverişlere sistem tarafından artı taksit uygulanmayacaktır. [Yapmak istediğiniz taksit sayısını satış görevlisine bildirmeniz gerekmektedir.] Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir. Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak …;;;
dunya-katilim--kampanyalar-altin-kesemticari;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-altin-kesemticari;dunya-katilim;kampanya_kosullari;"[""Fiziki altın gönderilebilmesi için kart sahibinin borcunun bulunmaması, en son kesilmiş kredi kartı ekstresinin tamamının ödenmiş olması gerekmektedir."", ""Kazanılan gram altınlar sadece fiziki altın olarak teslim edilir, alışverişlerde ya da kart borcu ödemelerinde kullanılamaz."", ""Gram altın sadece alışveriş işlemlerinden kazanılabilir."", ""Dünya Katılım, kampanya şartlarında değişiklik yapma ve kampanyayı sonlandırma hakkına sahiptir.""]";0.95;rule_heuristic;;…n 1 grama ulaştığında Mobil Şube ya da İnternet Şube'den, Fiziki Altın İşlemleri menüsünden gönderimi istenebilecektir. [Fiziki altın gönderilebilmesi için kart sahibinin borcunun bulunmaması, en son kesilmiş kredi kartı ekstresinin tamamının ödenmiş olması gerekmektedir.] Kargo ve sigorta ücretleri Dünya Katılım tarafından karşılanacaktır. Kazanılan gram altınlar sadece fiziki altın olarak…;;;
dunya-katilim--kampanyalar-avantajli-kurlar;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-avantajli-kurlar;dunya-katilim;kampanya_kosullari;"[""Avantajlı Kurlar: Piyasa koşullarına uygun ve rekabetçi fiyatlarla işlemlerinizi gerçekleştirin.""]";0.95;rule_heuristic;;… yatırımcılar için uluslararası para birimleri ve kıymetli metallerde işlem yapma fırsatı sunuyor! Neden Dünya Katılım? [Avantajlı Kurlar: Piyasa koşullarına uygun ve rekabetçi fiyatlarla işlemlerinizi gerçekleştirin.] Hızlı ve Güvenli İşlemler: Alım satımlarınız saniyeler içinde, güvenle tamamlanır. Geniş Ürün Yelpazesi: Altın, gümüş v…;;;
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-casper-com-tr-de-pesin-fiyatina-6-taksit-firsati;dunya-katilim;kampanya_kosullari;"[""Taksit kampanyasından yararlanabilmek için işlem anında 6 taksitin seçilmesi gerekmektedir."", ""Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar.""]";0.95;rule_heuristic;;…ww.casper.com.tr web adresinde Paraf POS'undan yapılacak alışverişlerinize peşin fiyatına 6 taksit imkanı sunulacaktır. [Taksit kampanyasından yararlanabilmek için işlem anında 6 taksitin seçilmesi gerekmektedir.] Işlem gerçekleştikten sonra artı taksit uygulanmayacaktır. Yasal mevzuat gereği, mal veya hizmet alımı sonrası belli bi…;;;
dunya-katilim--kampanyalar-dyson;dunya-katilim;taksit_sayisi;9;0.95;rule_heuristic;;…it Fırsatı! Dünya Katılım Paraf ile dyson.com.tr'den peşin fiyatına 9 aya varan taksit fırsatından faydalanabilirsiniz. [9 taksit] avantajı firmanın belirlediği tutarın üzerinde yapacağınız alışverişlerde geçerlidir. Taksitten yararlanabilmek için dy…;;;
dunya-katilim--kampanyalar-dyson;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-dyson;dunya-katilim;kampanya_kosullari;"[""Taksitten yararlanabilmek için dyson.com.tr üzerinden taksitin seçilmesi gerekmektedir."", ""Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar.""]";0.95;rule_heuristic;;…dan faydalanabilirsiniz. 9 taksit avantajı firmanın belirlediği tutarın üzerinde yapacağınız alışverişlerde geçerlidir. [Taksitten yararlanabilmek için dyson.com.tr üzerinden taksitin seçilmesi gerekmektedir.] İşlem anındaki üye işyeri uygulamalarına ve satın alınan ürüne bağlı olarak taksit sayıları değişkenlik gösterebilmekte…;;;
dunya-katilim--kampanyalar-hepsiburada;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-hepsiburada;dunya-katilim;kampanya_kosullari;"[""Peşin fiyatına 9 taksit kampanyası sadece seçili ürünler özelinde geçerlidir."", ""Kampanyadan faydalanmak için ödeme esnasında ilgili taksitin seçilmesi gerekmektedir."", ""Hepsiburada belirli kategorilerde yer alan ürünleri peşin fiyatına taksit uygulamasından hariç tutabilir."", ""Hepsiburada satıcılı Xiaomi (Tablet hariç) markalı ürünler vade farksız taksit kampanyalarına dahil değildir."", ""Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar.""]";0.95;rule_heuristic;;… TL ve üzeri alışverişlerde Hepsiburada Premium müşterilerine özel seçili ürünlerde peşin fiyatına 9 taksit geçerlidir. [Peşin fiyatına 9 taksit kampanyası sadece seçili ürünler özelinde geçerlidir.] Kampanyadan faydalanmak için ödeme esnasında ilgili taksitin seçilmesi gerekmektedir. Kampanyaya ilişkin geriye dönük y…;;;
dunya-katilim--kampanyalar-ider;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-ider;dunya-katilim;indirim_orani;15.0;0.95;rule_heuristic;;Anasayfa Kampanyalar Ider İder Mobilya'da 7 Taksite %[15] indirim Fırsatı! Dünya Katılım Paraf ile İder Mobilya mağazalarında Paraf POS'larından yapacağınız alışverişlerde 7 tak…;;;
dunya-katilim--kampanyalar-ider;dunya-katilim;kampanya_kosullari;"[""Kampanya kapsamıdan %15 indirim sadece 6 ve 7 taksit için sağlanacaktır. %15 indirim satış anında mağazada uygulanacak olup, indirimli fiyat üzerinden satış yapılacaktır."", ""Yapmak istediğiniz taksit sayısını satış görevlisine bildirmeniz gerekmektedir."", ""Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar.""]";0.95;rule_heuristic;;…ya mağazalarında Paraf POS'larından yapacağınız alışverişlerde 7 taksit imkanı sunulacak ve %15 indirim uygulanacaktır. [Kampanya kapsamıdan %15 indirim sadece 6 ve 7 taksit için sağlanacaktır. %15 indirim satış anında mağazada uygulanacak olup, indirimli fiyat üzerinden satış yapılacaktır.] Kredi kartı ekstresinde indirim yer almayacaktır. Mağazalardan yapılacak alışverişlere sistem tarafından artı taksit uy…;;;
dunya-katilim--kampanyalar-incehesap;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-incehesap;dunya-katilim;kampanya_kosullari;"[""Taksit kampanyasından yararlanabilmek için işlem anında 3 taksitin seçilmesi gerekmektedir."", ""Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar.""]";0.95;rule_heuristic;;…ww.incehesap.com web adresinde Paraf POS'undan yapılacak alışverişlerinize peşin fiyatına 3 taksit imkanı sunulacaktır. [Taksit kampanyasından yararlanabilmek için işlem anında 3 taksitin seçilmesi gerekmektedir.] İşlem gerçekleştikten sonra artı taksit uygulanmayacaktır. Yasal mevzuat gereği, mal veya hizmet alımı sonrası belli bi…;;;
dunya-katilim--kampanyalar-jack-jones;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-jack-jones;dunya-katilim;kampanya_kosullari;"[""Dkart Debit ile ilgili detaylı bilgi için tıklayınız . *Dünya Katılım Bankası, kampanya süresi boyunca şartları değiştirme ve kampanyayı sonlandırma hakkını saklı tutar.""]";0.95;rule_heuristic;;…ır. Kampanya Jack & Jones online alışverişlerde geçerli değildir. Kampanya 30.04.2026 tarihine kadar geçerli olacaktır. [Dkart Debit ile ilgili detaylı bilgi için tıklayınız . *Dünya Katılım Bankası, kampanya süresi boyunca şartları değiştirme ve kampanyayı sonlandırma hakkını saklı tutar.] Kart Kampanyaları Sona erdi Bitiş Tarihi: 30 Nisan 2026 Paylaş Diğer Kampanyalar Tüm site ziyaretçilerimizi daha iyi ta…;;;
dunya-katilim--kampanyalar-kip;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-kip;dunya-katilim;kampanya_kosullari;"[""Mağazalardan yapılacak alışverişlerde 5 taksitten yararlanabilmek için kampanyanın satış görevlisine belirtilmesi gerekmektedir."", ""Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar.""]";0.95;rule_heuristic;;… Sanal kartlar kampanyaya dahildir. ParafPara kullanılarak yapılan işlemler ile iptal ve iade işlemleri dahil değildir. [Mağazalardan yapılacak alışverişlerde 5 taksitten yararlanabilmek için kampanyanın satış görevlisine belirtilmesi gerekmektedir.] Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı t…;;;
dunya-katilim--kampanyalar-koctas;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-koctas;dunya-katilim;kampanya_kosullari;"[""Taksit kampanyasından yararlanabilmek için işlem anında 5 taksitin seçilmesi gerekmektedir."", ""Dünya Katılım Bankası A.Ş. kampanya koşullarının tamamında değişiklik yapma ve/veya kampanyayı durdurma hakkını saklı tutar.""]";0.95;rule_heuristic;;…Fırsatı! Dünya Katılım Paraf ile Koçtaş'ta Paraf POS'undan yapacağınız alışverişlerinize 5 taksit fırsatı sunulacaktır. [Taksit kampanyasından yararlanabilmek için işlem anında 5 taksitin seçilmesi gerekmektedir.] İşlem gerçekleştikten sonra artı taksit uygulanmayacaktır. Kampanyadan Dünya Katılım Paraf kartlar faydalanabilecektir.…;;;
dunya-katilim--kampanyalar-koton;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-koton;dunya-katilim;kampanya_kosullari;"[""Dkart Debit ile ilgili detaylı bilgi için tıklayınız . *Dünya Katılım Bankası, kampanya süresi boyunca şartları değiştirme ve kampanyayı sonlandırma hakkını saklı tutar.""]";0.95;rule_heuristic;;…çerlidir. Kampanya, Koton online alışverişlerde geçerli değildir. Kampanya 30.04.2026 tarihine kadar geçerli olacaktır. [Dkart Debit ile ilgili detaylı bilgi için tıklayınız . *Dünya Katılım Bankası, kampanya süresi boyunca şartları değiştirme ve kampanyayı sonlandırma hakkını saklı tutar.] Kart Kampanyaları Sona erdi Bitiş Tarihi: 30 Nisan 2026 Paylaş Diğer Kampanyalar Tüm site ziyaretçilerimizi daha iyi ta…;;;
dunya-katilim--kampanyalar-lc-waikiki;dunya-katilim;finansman_tutari;"{""currency"": ""TRY"", ""value"": 3000.0}";0.95;rule_heuristic;;"…ve lcw.com ‘dan yapılacak alışverişlerde 300 TL indirime hak kazanmak için; kargo bedeli hariç sepet tutarı tek seferde [3.000 TL] ve üzeri olmalıdır. Kampanya, tüm Dünya Katılım TROY logolu banka ve kredi kartlarında geçerlidir. Kampanyaya sanal kar…";;;
dunya-katilim--kampanyalar-lc-waikiki;dunya-katilim;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;… adresi, telefon ve faks numarası d) talep konusu bulunmalıdır. Talebiniz en kısa sürede ve en geç otuz (30) gün içinde [ücretsiz] olarak sonuçlandırılmaktadır. Başvurunuza yönelik işlemlerin ayrı bir maliyeti gerektirmesi hâlinde, Kurul tarafından b…;;;
dunya-katilim--kampanyalar-lc-waikiki;dunya-katilim;odul_miktari;"{""currency"": ""TRY"", ""value"": 300.0}";0.95;rule_heuristic;;… tutarın katları için ek indirim verilmez. Örneğin, tek seferde yapılacak 6. 000 TL tutarındaki alışverişte de yalnızca [300 TL] indirim kazanılır. Kampanya, LC Waikiki mağazalarındaki self-servis hızlı checkout kasalarında, havalimanı ve yurtdışı …;;;
dunya-katilim--kampanyalar-lc-waikiki;dunya-katilim;kampanya_kosullari;"[""Kampanya Şartları Kampanya 15 Haziran 2026 saat 00.01 – 15 Temmuz 2026 saat 23.59 arasında geçerlidir."", ""LCW mobil uygulaması ve lcw.com ‘dan yapılacak alışverişlerde 300 TL indirime hak kazanmak için; kargo bedeli hariç sepet tutarı tek seferde 3.000 TL ve üzeri olmalıdır."", ""000 TL tutarındaki alışverişte de yalnızca 300 TL indirim kazanılır."", ""Kampanyaya katılan herkes kampanya koşullarını kabul etmiş sayılır."", ""Katılım koşullarını lcw.com web sitesi ve/veya LCW mobil uygulamasından takip etmek kullanıcının sorumluluğundadır."", ""Dünya Katılım Bankası, Bankalararası Kart Merkezi (BKM) ve LC Waikiki her zaman, önceden herhangi bir bildirimde bulunmaksızın kampanyayı iptal etme, katılım koşullarını değiştirme hakkını saklı tutar.""]";0.95;rule_heuristic;;"…z ile gerçekleştirmeniz yeterlidir. Dünya Katılım TROY kart sahiplerine indirim sepette otomatik olarak uygulanacaktır. [Kampanya Şartları Kampanya 15 Haziran 2026 saat 00.01 – 15 Temmuz 2026 saat 23.59 arasında geçerlidir.] LCW mobil uygulaması ve lcw.com ‘dan yapılacak alışverişlerde 300 TL indirime hak kazanmak için; kargo bedeli hariç sep…";;;
albaraka--detay-yolcu-360-yurt-disi-ucak-bileti;albaraka;campaign_type;;;;;Albaraka Mobil Mobil Bankacılık Aç Yolcu 360 – Yurt Dışı Uçak Bileti Anasayfa Kampanyalar Detay Yola çıkmak artık çok kolay! Albaraka Mobil'den kampanya kodunuzu alın, yurt dışı uçak bileti alımlarınızda özel indirim fır …;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;campaign_type;;;;;Albaraka Mobil Mobil Bankacılık Aç Yolcu 360 – Yurt İçi Uçak Bileti Anasayfa Kampanyalar Detay Yola çıkmak artık çok kolay! Albaraka Mobil'den kampanya kodunuzu alın, yurt içi uçak bileti alımlarınızda özel indirim fırsa …;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;kar_payi_orani;;;;;Albaraka Mobil Mobil Bankacılık Aç Yolcu 360 – Yurt İçi Uçak Bileti Anasayfa Kampanyalar Detay Yola çıkmak artık çok kolay! Albaraka Mobil'den kampanya kodunuzu alın, yurt içi uçak bileti alımlarınızda özel indirim fırsa …;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;finansman_tutari;;;;;Albaraka Mobil Mobil Bankacılık Aç Yolcu 360 – Yurt İçi Uçak Bileti Anasayfa Kampanyalar Detay Yola çıkmak artık çok kolay! Albaraka Mobil'den kampanya kodunuzu alın, yurt içi uçak bileti alımlarınızda özel indirim fırsa …;;;
albaraka--detay-yolcu-360-yurt-ici-ucak-bileti;albaraka;vade_ay;;;;;Albaraka Mobil Mobil Bankacılık Aç Yolcu 360 – Yurt İçi Uçak Bileti Anasayfa Kampanyalar Detay Yola çıkmak artık çok kolay! Albaraka Mobil'den kampanya kodunuzu alın, yurt içi uçak bileti alımlarınızda özel indirim fırsa …;;;
