doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note;protokol
ziraat-katilim--kart-kampanyalari-troy-kartla-drda-1000-tlye-varan-indirim;ziraat-katilim;kampanya_kosullari;"[""200 TL indirime hak kazanmak için; kargo bedeli hariç sepet tutarı tek seferde 1.000 TL ve üzeri olmalıdır."", ""Kampanya Koşulları: Kampanya 15 Haziran 2026 saat 00.01 – 15 Temmuz 2026 saat 23.59 arasında geçerlidir."", ""Kampanya bireysel ve ticari tüm TROY logolu banka ve kredi kartları için geçerlidir."", ""Kampanyadan faydalanmak için, TROY200 kupon kodu kullanımı gereklidir."", ""200 TL indirime hak kazanabilmek için, kargo bedeli hariç sepet tutarının tek seferde 1.000 TL ve üzeri olması gerekmektedir."", ""İndirimin uygulanabilmesi için ödemenin TROY logolu kart ile yapılması zorunludur."", ""Kampanyaya katılan herkes kampanya koşullarını kabul etmiş sayılır."", ""Katılım koşullarını www.dr.com.tr web sitesi ve/veya mobil uygulamasından takip etmek kullanıcının sorumluluğundadır.""]";0.95;rule_heuristic;;"gula"" butonuna tıklanarak seçilmelidir. 200 TL indirime hak kazanmak için; kargo bedeli hariç sepet tutarı tek seferde 1.000 TL ve üzeri olmalıdır. Kampanya Koşulları: Kampanya 15 Haziran";"200 TL indirime hak kazanmak için; kargo bedeli hariç sepet tutarı tek seferde 1.000 TL ve üzeri olmalıdır. | Her bir TROY kart için toplamda maksimum 1.000 TL indirim sağlanabilir. | Kampanya bireysel ve ticari tüm TROY logolu banka ve kredi kartları için geçerlidir. | Kampanyadan faydalanmak için, TROY200 kupon kodu kullanımı gereklidir. | İndirimin uygulanabilmesi için ödemenin TROY logolu kart ile yapılması zorunludur. | Kampanya, D&R mobil uygulaması ve www.dr.com.tr yapılacak alışverişlerde geçerlidir. D&R fiziksel mağazalarında geçerli değildir. | BKM Express, Garanti Pay, World Pay vb. dijital cüzdanlar üzerinden kullanılan TROY kart ile yapılan ödemeler kampanya kapsamının dışındadır. | İptal veya iade edilen siparişler kampanya kapsamına dâhil değildir.";fix;"#recall-opus5 Modelin listesinde iki hata var: sadece geçerlilik tarihi bildiren cümle (kampanya_suresi'ne ait) ve iki genel yasal ihtar cümlesi (K2) koşul sayılmış; ayrıca aynı koşul iki kez tekrarlanmış. Buna karşılık kanal, kart, tavan ve kapsam dışı koşulları kaçırılmış. Kalan cümleler K1 uyarınca birebir alındı.";v2
ziraat-katilim--kart-kampanyalari-troy-kartla-drda-1000-tlye-varan-indirim;ziraat-katilim;hedef_kitle;;;;;;;ok;"#recall-opus5 Model boş; bireysel ve ticari tüm TROY logolu kartlar ifadesi ürün kısıtıdır, segment değil (§4.13/2). Segment sinyali yok -> boş model_value ok.";v2
ziraat-katilim--kart-kampanyalari-size-ozel-banka-karti-kampanyasi;ziraat-katilim;kar_payi_orani;;;;;;;ok;"#recall-opus5 Model boş; banka kartı iade kampanyasıdır, kâr payı oranı geçmiyor. Doğru sessizlik.";v2
ziraat-katilim--kart-kampanyalari-size-ozel-banka-karti-kampanyasi;ziraat-katilim;vade_ay;;;;;;;ok;"#recall-opus5 Model boş; belgede vade yok. Alttaki 4 Taksit ifadeleri Diğer Kampanyalar bloğundandır, bu kampanyaya ait değil. Boş model_value -> ok.";v2
ziraat-katilim--kart-kampanyalari-size-ozel-banka-karti-kampanyasi;ziraat-katilim;tahsis_ucreti;;;;;;;ok;"#recall-opus5 Model boş; belgede tahsis/dosya ücreti geçmiyor. Doğru sessizlik.";v2
ziraat-katilim--kart-kampanyalari-size-ozel-banka-karti-kampanyasi;ziraat-katilim;masraf_durumu;;;;;;;ok;"#recall-opus5 Model boş; belgede masraf tutarı da masrafsız/ücret alınmaz türü pozitif ifade de yok. Doğru sessizlik.";v2
ziraat-katilim--kart-kampanyalari-size-ozel-banka-karti-kampanyasi;ziraat-katilim;odul_miktari;"{""value"": 250.0, ""currency"": ""TRY""}";0.95;rule_heuristic;;tek seferde 1.000 TL ve üzeri harcamaya 250 TL iade edilecektir. Kampanya müşteri özel;;ok;#recall-opus5 250 TL iade metinde açıkça geçiyor ve müşteri başına tavan da 250 TL, yani değer ve para birimi doğru. TP.;v2
ziraat-katilim--kart-kampanyalari-size-ozel-banka-karti-kampanyasi;ziraat-katilim;indirim_orani;;;;;;;ok;"#recall-opus5 Model boş; kazanç yüzde indirim değil sabit tutarlı iadedir, metinde yüzde geçmiyor. Boş model_value -> ok.";v2
ziraat-katilim--kart-kampanyalari-size-ozel-banka-karti-kampanyasi;ziraat-katilim;alisveris_puani;;;;;;;ok;"#recall-opus5 Model boş; 250 TL nakit iadedir, puan/oran değildir (odul_miktari'na yazıldı). Yan bloktaki Bankkart Lira başka kampanyalara aittir. Doğru sessizlik.";v2
ziraat-katilim--kart-kampanyalari-size-ozel-banka-karti-kampanyasi;ziraat-katilim;kampanya_kosullari;"[""Kampanyaya hak kazanan müşterilerimize iadelerin yapılabilmesi için iade tarihinde hesaplarının ve kartlarının açık olması gerekmektedir."", ""Ziraat Katılım Bankası A.Ş. kampanya koşullarını değiştirme veya durdurma hakkına sahiptir.""]";0.95;rule_heuristic;;şteri maksimum 250 TL iade kazanabilir. Kampanyaya hak kazanan müşterilerimize iadelerin yapılabilmesi için iade tarihinde hesaplarının ve kartlarının açık olması gerekmektedir. Bir müşteri kampanyadan bir kez yararla;Kampanya müşteri özelinde olup yalnzıca SMS ile bildirim yapılan müşteriler kampanyaya dahil olabilecektir. | Belirtilen tarihler arasında yapılan tek seferde 1.000 TL ve üzeri harcamalarda banka kartına 250 TL iade edilecektir. | ATM para yatırma, para çekme, iade ve iptal işlemleri haricinde yapılan tüm harcamalar kampanyaya dahildir. | Maaş müşterileri kampanyaya dahil değildir. | Bir müşteri maksimum 250 TL iade kazanabilir. | Kampanyaya hak kazanan müşterilerimize iadelerin yapılabilmesi için iade tarihinde hesaplarının ve kartlarının açık olması gerekmektedir. | Bir müşteri kampanyadan bir kez yararlanabilir. | Bu kampanya, başka kampanyalar ile birleştirilemez.;fix;#recall-opus5 Modelin ikinci cümlesi genel yasal ihtardır — K2 gereği atıldı. Birinci cümle geçerli ama listenin geri kalanı kaçırılmış: SMS bildirim koşulu, maaş müşterisi hariç tutulması, tavan, tek kez yararlanma, birleştirilememe. Cümleler K1 uyarınca birebir (kaynaktaki yazım hatası dahil) alındı.;v2
ziraat-katilim--kart-kampanyalari-size-ozel-banka-karti-kampanyasi;ziraat-katilim;hedef_kitle;"[""maas_musterisi""]";0.95;rule_heuristic;;POS'larından yapılan işlemler dahildir. Maaş müşterileri kampanyaya dahil değildir. E-ticaret iş;belirli_segment;fix;"#recall-opus5 maas_musterisi YANLIŞ: metin 'Maaş müşterileri kampanyaya dahil değildir' diyor, yani olumsuzlanan segment — NEGASYON kuralı gereği etiket üretmez. Buna karşılık kampanya müşteri özelinde ve yalnız SMS ile bildirim yapılanlara açık; bankaca seçilmiş kapalı kitle -> belirli_segment.";v2
