file;doc_id;bank;field;model_value;model_conf;product_class;crosscheck;plausibility;freshness;current_value;published_rates;suggested_gold;source_url;note
round1_A.csv;kuveyt-turk--kampanya-arsivi-arac-finansmani-musterilerine-ozel-akaryakit-harcamalarina-300-t-2;kuveyt-turk;kar_payi_orani;;;tasit;kaynak_yok;;guncel;;%3.57;%3.57;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/arac-finansmanlari/arac-finansmani;model deger uretmedi — ilan edilen oran mevcut
round1_A.csv;kuveyt-turk--kampanya-arsivi-arac-finansmanina-ucretsiz-hgs-etiketi-kuveyt-turkte;kuveyt-turk;kar_payi_orani;;;tasit;kaynak_yok;;guncel;;%3.57;%3.57;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/arac-finansmanlari/arac-finansmani;model deger uretmedi — ilan edilen oran mevcut
round1_A.csv;kuveyt-turk--kampanya-arsivi-business-plus-ile-akaryakitta-indirim-firsati;kuveyt-turk;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;tom-katilim--kampanyalar-hadi-davet-koduyla-tom-bank-hadi-musterisi-ol-pegasus-harcamalarinda;tom-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;tom-katilim--kampanyalar-hadi-kredi-karti-limitini-artir-toplam-2000-tlye-kadar-a101-hediye-b;tom-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;tom-katilim--kampanyalar-vergi-kampanyasi;tom-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;tom-katilim--urunlerimiz;tom-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;turkiye-emlak-katilim--kampanya-marina-mayoda-tum-urunlerde-15-indirim;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;turkiye-emlak-katilim--kampanya-paraf-ile-damat-tweende-3000-tl-parafpara;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;turkiye-emlak-katilim--katilma-hesaplari-proje-tercihli-ozel-fon-havuzu-katilma-hesabi;turkiye-emlak-katilim;kar_payi_orani;;;katilma;kaynak_yok;;guncel;;%33.84, %36.27, %36.78, %37.71, %38.73;;https://www.emlakkatilim.com.tr/Plugins/CalculateProfitShareRate?LanguageId=1&Money=50000&Fec=0&profitShareInstallment=0&MaturityTerm=32&profitShareInstallmentValueDay=32;model deger uretmedi — ilan edilen oran mevcut
round1_A.csv;turkiye-emlak-katilim--kurumsal-kampanyalar;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;turkiye-emlak-katilim--kurumsal-yatirim-urunleri;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;turkiye-emlak-katilim--odemeler-ithalat-pesin-vesaik-mukabili-mal-mukabili-akreditif;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;turkiye-emlak-katilim--tr-hesaplama-araclari;turkiye-emlak-katilim;kar_payi_orani;;;tasit;kaynak_yok;;guncel;;%4.29;%4.29;https://www.emlakkatilim.com.tr/Plugins/CalculateLoansProduct?CalculationTypeId=1&ProductTypeId=ARACBINEK2EL&LoanAmount=100000&LoanMaturity=12&LoanSegmentId=1;model deger uretmedi — ilan edilen oran mevcut
round1_A.csv;turkiye-finans--bireysel-kredi-kartlari;turkiye-finans;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;vakif-katilim--detay-bu-yol-indirime-gider;vakif-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;vakif-katilim--detay-mastercard-kredi-kartinizla-n11-alisverisinize-300-tl-indirim;vakif-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;vakif-katilim--diger-sigorta-hizmetleri-kar-paylasimli-finansman-hayat-sigortasi;vakif-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;vakif-katilim--finansmanlar-nakdi-finansmanlar;vakif-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;vakif-katilim--kendim-icin-detay-konut-finansmani;vakif-katilim;kar_payi_orani;;;konut;kaynak_yok;;guncel;;;;;'konut' icin ilan edilmis oran toplanamadi
round1_A.csv;ziraat-katilim--dis-ticaret-finansmanlari-ithalat-finansmani;ziraat-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_A.csv;ziraat-katilim--konut-finansmani-kentsel-donusum-finansmani;ziraat-katilim;kar_payi_orani;;;konut;kaynak_yok;;guncel;;;;;'konut' icin ilan edilmis oran toplanamadi
round1_A.csv;ziraat-katilim--zekat-hesaplama;ziraat-katilim;kar_payi_orani;;;katilma;kaynak_yok;;guncel;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_B.csv;kuveyt-turk--katilma-hesaplari-ara-donem-kar-payi-odemeli-hesaplar;kuveyt-turk;kar_payi_orani;50.0;0.50;katilma;kaynak_yok;;guncel;50.0;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_B.csv;vakif-katilim--hesaplar-katilma-hesaplari-2;vakif-katilim;kar_payi_orani;20.0;0.50;katilma;kaynak_yok;;bayat_fazla;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_B.csv;vakif-katilim--katilma-hesaplari-kar-paylasim-oranlari;vakif-katilim;kar_payi_orani;20.0;0.50;katilma;kaynak_yok;;bayat_fazla;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_B.csv;kuveyt-turk--ihtiyac-finansmanlari-bisiklet-finansmani;kuveyt-turk;kar_payi_orani;36.0;0.37;ihtiyac;kaynak_yok;vade_gibi;bayat_fazla;;;;;'ihtiyac' icin ilan edilmis oran toplanamadi
round1_B.csv;turkiye-emlak-katilim--nakdi-finansman-kosgeb-istihdami-koruma-destek-finansmani;turkiye-emlak-katilim;kar_payi_orani;10.0;0.95;;kaynak_yok;;bayat_fazla;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;turkiye-finans--kampanyalar-kamu-calisanlarina-ozel-ihtiyac-finansmani;turkiye-finans;kar_payi_orani;"{""max"": 5.26, ""min"": 4.01}";0.90;ihtiyac;kaynak_yok;makul;bayat_fazla;;;;;'ihtiyac' icin ilan edilmis oran toplanamadi
round1_B.csv;turkiye-finans--tasit-finansmani-tasit-finansmani;turkiye-finans;kar_payi_orani;"{""max"": 4.27, ""min"": 3.42}";0.90;tasit;kaynak_yok;makul;bayat_fazla;;;;;'tasit' icin ilan edilmis oran toplanamadi
round1_B.csv;vakif-katilim--finansmanlar-tasit-finansmani;vakif-katilim;kar_payi_orani;"{""max"": 3.5, ""min"": 3.4}";0.90;tasit;kaynak_yok;makul;bayat_fazla;;;;;'tasit' icin ilan edilmis oran toplanamadi
round1_B.csv;albaraka--detay-albaraka-konaklama-harcamaniza-5-indirim-kazandiriyor;albaraka;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;albaraka--detay-albaraka-restoran-harcamaniza-5-indirimm-kazandiriyor;albaraka;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;albaraka--detay-albarakadan-ucuran-kampanya;albaraka;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;albaraka--detay-albarakalilara-ozel-ucretsiz-ispark-kampanyasi-1;albaraka;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;albaraka--dis-ticaret-finansmanlari-ihracat-finansmani;albaraka;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;albaraka--finansman-hesaplama-tasit-finansmani-hesaplama;albaraka;kar_payi_orani;;;tasit;kaynak_yok;;guncel;;%3.75;%3.75;https://www.albaraka.com.tr/tr/hesaplama-araclari/finansman-hesaplama;model deger uretmedi — ilan edilen oran mevcut
round1_B.csv;albaraka--finansmanlar-kredi-notu-ogrenme;albaraka;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;albaraka--kredi-kartlari-world-klasik-kart;albaraka;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;albaraka--tr-kampanyalar;albaraka;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;dunya-katilim--kampanyalar-pazarama-paraf;dunya-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;hayat-finans--hesaplar-avantajli-hesap;hayat-finans;kar_payi_orani;;;katilma;kaynak_yok;;guncel;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_B.csv;hayat-finans--kampanyalar-hayatfx-ile-gumus-islemleri;hayat-finans;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;hayat-finans--kampanyalar-xiaomi-urunlerinde-finansman-avantaji;hayat-finans;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;hayat-finans--sozlesme-ve-formlar;hayat-finans;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;kuveyt-turk--alisveris-finansmanlari-hepsiburada-alisveris-finansmani;kuveyt-turk;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;kuveyt-turk--alisveris-finansmanlari-lc-waikiki-alisveris-finansmani;kuveyt-turk;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;kuveyt-turk--arac-finansmanlari-dijital-arac-finansmani;kuveyt-turk;kar_payi_orani;;;tasit;kaynak_yok;;guncel;;%3.57;%3.57;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/arac-finansmanlari/arac-finansmani;model deger uretmedi — ilan edilen oran mevcut
round1_B.csv;kuveyt-turk--finansmanlar-arac-finansmanlari;kuveyt-turk;kar_payi_orani;;;tasit;kaynak_yok;;guncel;;%3.57;%3.57;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/arac-finansmanlari/arac-finansmani;model deger uretmedi — ilan edilen oran mevcut
round1_B.csv;kuveyt-turk--kampanya-arsivi-akaryakit-istasyonlari-kuveyt-turk-ile-gelecege-hazir;kuveyt-turk;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;kuveyt-turk--kampanya-arsivi-arac-finansmani-musterilerine-ozel-akaryakit-harcamalarina-300-t-2;kuveyt-turk;kar_payi_orani;;;tasit;kaynak_yok;;guncel;;%3.57;%3.57;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/arac-finansmanlari/arac-finansmani;model deger uretmedi — ilan edilen oran mevcut
round1_B.csv;kuveyt-turk--kampanya-arsivi-arac-finansmanina-ucretsiz-hgs-etiketi-kuveyt-turkte;kuveyt-turk;kar_payi_orani;;;tasit;kaynak_yok;;guncel;;%3.57;%3.57;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/arac-finansmanlari/arac-finansmani;model deger uretmedi — ilan edilen oran mevcut
round1_B.csv;kuveyt-turk--kampanya-arsivi-business-plus-ile-akaryakitta-indirim-firsati;kuveyt-turk;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;tom-katilim--kampanyalar-hadi-davet-koduyla-tom-bank-hadi-musterisi-ol-pegasus-harcamalarinda;tom-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;tom-katilim--kampanyalar-hadi-kredi-karti-limitini-artir-toplam-2000-tlye-kadar-a101-hediye-b;tom-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;tom-katilim--kampanyalar-vergi-kampanyasi;tom-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;tom-katilim--urunlerimiz;tom-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;turkiye-emlak-katilim--kampanya-marina-mayoda-tum-urunlerde-15-indirim;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;turkiye-emlak-katilim--kampanya-paraf-ile-damat-tweende-3000-tl-parafpara;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;turkiye-emlak-katilim--katilma-hesaplari-proje-tercihli-ozel-fon-havuzu-katilma-hesabi;turkiye-emlak-katilim;kar_payi_orani;;;katilma;kaynak_yok;;guncel;;%33.84, %36.27, %36.78, %37.71, %38.73;;https://www.emlakkatilim.com.tr/Plugins/CalculateProfitShareRate?LanguageId=1&Money=50000&Fec=0&profitShareInstallment=0&MaturityTerm=32&profitShareInstallmentValueDay=32;model deger uretmedi — ilan edilen oran mevcut
round1_B.csv;turkiye-emlak-katilim--kurumsal-kampanyalar;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;turkiye-emlak-katilim--kurumsal-yatirim-urunleri;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;turkiye-emlak-katilim--odemeler-ithalat-pesin-vesaik-mukabili-mal-mukabili-akreditif;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;turkiye-emlak-katilim--tr-hesaplama-araclari;turkiye-emlak-katilim;kar_payi_orani;;;tasit;kaynak_yok;;guncel;;%4.29;%4.29;https://www.emlakkatilim.com.tr/Plugins/CalculateLoansProduct?CalculationTypeId=1&ProductTypeId=ARACBINEK2EL&LoanAmount=100000&LoanMaturity=12&LoanSegmentId=1;model deger uretmedi — ilan edilen oran mevcut
round1_B.csv;turkiye-finans--bireysel-kredi-kartlari;turkiye-finans;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;vakif-katilim--detay-bu-yol-indirime-gider;vakif-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;vakif-katilim--detay-mastercard-kredi-kartinizla-n11-alisverisinize-300-tl-indirim;vakif-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;vakif-katilim--diger-sigorta-hizmetleri-kar-paylasimli-finansman-hayat-sigortasi;vakif-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;vakif-katilim--finansmanlar-nakdi-finansmanlar;vakif-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;vakif-katilim--kendim-icin-detay-konut-finansmani;vakif-katilim;kar_payi_orani;;;konut;kaynak_yok;;guncel;;;;;'konut' icin ilan edilmis oran toplanamadi
round1_B.csv;ziraat-katilim--dis-ticaret-finansmanlari-ithalat-finansmani;ziraat-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_B.csv;ziraat-katilim--konut-finansmani-kentsel-donusum-finansmani;ziraat-katilim;kar_payi_orani;;;konut;kaynak_yok;;guncel;;;;;'konut' icin ilan edilmis oran toplanamadi
round1_B.csv;ziraat-katilim--zekat-hesaplama;ziraat-katilim;kar_payi_orani;;;katilma;kaynak_yok;;guncel;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_main_C.csv;turkiye-finans--kampanyalar-biten-kampanyalar;turkiye-finans;kar_payi_orani;3.0;0.85;;kaynak_yok;;bayat_farkli;4.09;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;vakif-katilim--katilma-hesaplari-ara-donem-kar-payi-odemeli-katilma-hesabi-2;vakif-katilim;kar_payi_orani;1.0;0.85;katilma;kaynak_yok;;bayat_fazla;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_main_C.csv;albaraka--ihtiyac-hac-ve-umre-finansmani;albaraka;kar_payi_orani;36.0;0.37;ihtiyac;celisiyor;vade_gibi;bayat_fazla;;%4.0;%4.0;https://www.albaraka.com.tr/tr/hesaplama-araclari/finansman-hesaplama;cikarilan 36.0 ilan edilen oranlarla ortusmuyor
round1_main_C.csv;albaraka--detay-dijital-musterilere-ozel-pratik-finansman-kart;albaraka;kar_payi_orani;"{""max"": 3.95, ""min"": 3.85}";0.90;;kaynak_yok;;bayat_fazla;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;kuveyt-turk--alisveris-finansmanlari-alisveris-finansmani;kuveyt-turk;kar_payi_orani;"{""max"": 8.07, ""min"": 4.52}";0.90;;kaynak_yok;;bayat_fazla;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;kuveyt-turk--ihtiyac-finansmanlari-egitim-finansmani;kuveyt-turk;kar_payi_orani;4.82;0.95;ihtiyac;kaynak_yok;makul;bayat_fazla;;;;;'ihtiyac' icin ilan edilmis oran toplanamadi
round1_main_C.csv;kuveyt-turk--ihtiyac-finansmanlari-seyahat-finansmani;kuveyt-turk;kar_payi_orani;4.82;0.95;ihtiyac;kaynak_yok;makul;bayat_fazla;;;;;'ihtiyac' icin ilan edilmis oran toplanamadi
round1_main_C.csv;kuveyt-turk--ihtiyac-finansmanlari-tekne-tuketici-finansmani;kuveyt-turk;kar_payi_orani;4.82;0.95;ihtiyac;kaynak_yok;makul;bayat_fazla;;;;;'ihtiyac' icin ilan edilmis oran toplanamadi
round1_main_C.csv;turkiye-finans--bireysel-isyeri-finansmani;turkiye-finans;kar_payi_orani;"{""max"": 4.92, ""min"": 3.59}";0.90;konut;kaynak_yok;makul;bayat_fazla;;;;;'konut' icin ilan edilmis oran toplanamadi
round1_main_C.csv;turkiye-finans--bireysel-urun-hizmet-ucretleri;turkiye-finans;kar_payi_orani;5.0;0.95;;kaynak_yok;;guncel;5.0;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;turkiye-finans--kampanyalar-banka-calisanlarina-ozel-ihtiyac-finansmani;turkiye-finans;kar_payi_orani;"{""max"": 5.06, ""min"": 3.96}";0.90;ihtiyac;kaynak_yok;makul;bayat_fazla;;;;;'ihtiyac' icin ilan edilmis oran toplanamadi
round1_main_C.csv;turkiye-finans--kampanyalar-turkiye-finans-avantajlariyla-mobilden-tanis;turkiye-finans;kar_payi_orani;1.9;0.95;;kaynak_yok;;bayat_fazla;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;vakif-katilim--katilma-hesaplari-ara-donem-kar-payi-odemeli-katilma-hesabi;vakif-katilim;kar_payi_orani;1.0;0.95;katilma;kaynak_yok;;bayat_fazla;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_main_C.csv;albaraka--2026-kahve-keyfiniz-albarakadan;albaraka;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;dunya-katilim--fiziki-altin-alimi-dijitalden-fiziki-altin-islemleri;dunya-katilim;kar_payi_orani;;;katilma;kaynak_yok;;guncel;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_main_C.csv;dunya-katilim--yatirim-sermaye-piyasasi-urunleri;dunya-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;hayat-finans--kampanyalar-bana-bunu-al-is-ortagim-ile-troy-magaza-firsatlari;hayat-finans;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;hayat-finans--kartlar-hayat-finans-banka-karti;hayat-finans;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;kuveyt-turk--kampanyalar-kampanya-arsivi-2;kuveyt-turk;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;turkiye-emlak-katilim--finansmanlar-kentsel-donusum-finansmani;turkiye-emlak-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;turkiye-emlak-katilim--katilma-hesaplari-ceyiz-hesabi;turkiye-emlak-katilim;kar_payi_orani;;;katilma;kaynak_yok;;guncel;;%33.84, %36.27, %36.78, %37.71, %38.73;;https://www.emlakkatilim.com.tr/Plugins/CalculateProfitShareRate?LanguageId=1&Money=50000&Fec=0&profitShareInstallment=0&MaturityTerm=32&profitShareInstallmentValueDay=32;model deger uretmedi — ilan edilen oran mevcut
round1_main_C.csv;turkiye-finans--kobi-kobi-icin-gunluk-hesap;turkiye-finans;kar_payi_orani;;;katilma;kaynak_yok;;guncel;;%0.04, %0.41, %0.42, %0.43, %0.6, %0.61, %0.82, %0.85, %0.86, %0.87, %1.22, %20.7, %21.06, %21.14, %21.8, %21.85, %21.87, %22.75, %23.28, %25.93, %26.4, %27.02, %28.03, %28.56, %28.64, %29.43, %31.29, %31.3, %298.0, %982.0, %2575.0, %5050.0, %7525.0, %7624.0, %9010.0;;https://www.turkiyefinans.com.tr/tr-tr/bireysel/Sayfalar/Kar-Payi-Oranlari.aspx;model deger uretmedi — ilan edilen oran mevcut
round1_main_C.csv;vakif-katilim--detay-igdas-fatura-odemelerinize-vade-farksiz-3-taksit;vakif-katilim;kar_payi_orani;;;;kaynak_yok;;guncel;;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_C.csv;ziraat-katilim--hesaplar-katilma-hesaplari;ziraat-katilim;kar_payi_orani;;;katilma;kaynak_yok;;guncel;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_main_D.csv;turkiye-emlak-katilim--kartlar-kredi-karti;turkiye-emlak-katilim;kar_payi_orani;0.0;0.85;;kaynak_yok;;guncel;0.0;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;turkiye-finans--kampanyalar-dijital-bankacilik-kampanyalari;turkiye-finans;kar_payi_orani;50000.0;0.50;;kaynak_yok;;bayat_farkli;0.0;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;turkiye-finans--kampanyalar-yakininizi-davet-edin;turkiye-finans;kar_payi_orani;50000.0;0.50;;kaynak_yok;;bayat_farkli;0.0;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;vakif-katilim--katilma-hesaplari-katilma-hesabi-2;vakif-katilim;kar_payi_orani;20.0;0.50;katilma;kaynak_yok;;bayat_fazla;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_main_D.csv;vakif-katilim--katilma-hesaplari-konut-hesabi;vakif-katilim;kar_payi_orani;20.0;0.50;konut;kaynak_yok;sinir_disi;bayat_fazla;;;;;'konut' icin ilan edilmis oran toplanamadi
round1_main_D.csv;kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;kar_payi_orani;55.0;0.37;katilma;kaynak_yok;;bayat_fazla;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_main_D.csv;kuveyt-turk--ihtiyac-finansmanlari-elektrikli-arac-sarj-unitesi-finansmani;kuveyt-turk;kar_payi_orani;36.0;0.37;tasit;celisiyor;vade_gibi;bayat_fazla;;%3.57;%3.57;https://www.kuveytturk.com.tr/kendim-icin/finansmanlar/arac-finansmanlari/arac-finansmani;cikarilan 36.0 ilan edilen oranlarla ortusmuyor
round1_main_D.csv;kuveyt-turk--kampanya-arsivi-bisiklet-finansmaninda-enerji-tasarrufu-haftasina-ozel-419-kar-o;kuveyt-turk;kar_payi_orani;36.0;0.40;ihtiyac;kaynak_yok;vade_gibi;bayat_farkli;4.19;;;;'ihtiyac' icin ilan edilmis oran toplanamadi
round1_main_D.csv;vakif-katilim--katilma-hesaplari-ceyiz-hesabi;vakif-katilim;kar_payi_orani;25.0;0.40;katilma;kaynak_yok;;bayat_fazla;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_main_D.csv;ziraat-katilim--ihtiyac-finansmani-aninda-finansman;ziraat-katilim;kar_payi_orani;36.0;0.37;ihtiyac;kaynak_yok;vade_gibi;bayat_fazla;;;;;'ihtiyac' icin ilan edilmis oran toplanamadi
round1_main_D.csv;albaraka--tr-urun-ve-hizmet-ucretleri;albaraka;kar_payi_orani;0.05;0.95;;kaynak_yok;;guncel;0.05;;;;doc_id urun sinifini belirtmiyor — esleştirme yapilmadi
round1_main_D.csv;hayat-finans--hesaplar-katilma-hesabi;hayat-finans;kar_payi_orani;1.0;0.95;katilma;kaynak_yok;;bayat_fazla;;;;;'katilma' icin ilan edilmis oran toplanamadi
round1_main_D.csv;kuveyt-turk--ihtiyac-finansmanlari-hac-umre-finansmani;kuveyt-turk;kar_payi_orani;4.82;0.95;ihtiyac;kaynak_yok;makul;bayat_fazla;;;;;'ihtiyac' icin ilan edilmis oran toplanamadi
round1_main_D.csv;kuveyt-turk--konut;kuveyt-turk;kar_payi_orani;1.89;0.95;konut;fixture;makul;guncel;1.89;;;;sentetik demo belgesi — canli ilan edilen oranla kiyaslanamaz
